DEA2,DEA1,netAsset
-84,85,4657487.041835051
-84,86,4657487.041835051
-84,87,4657487.041835051
-84,88,4664298.224850051
-84,89,4664298.224850051
-84,90,4664298.224850051
-84,91,4664298.224850051
-84,92,4664298.224850051
-84,93,4413286.372060048
-84,94,4413286.372060048
-84,95,4413286.372060048
-84,96,4413286.372060048
-84,97,4413286.372060048
-84,98,4413286.372060048
-84,99,4413286.372060048
-84,100,4413286.372060048
-83,-100,528770.1495500006
-83,-99,528770.1495500006
-83,-98,514276.47677500074
-83,-97,514276.47677500074
-83,-96,514276.47677500074
-83,-95,514276.47677500074
-83,-94,514276.47677500074
-83,-93,548849.924875001
-83,-92,548849.924875001
-83,-91,548849.924875001
-83,-90,548849.924875001
-83,-89,548849.924875001
-83,-88,548849.924875001
-83,-87,548849.924875001
-83,-86,548849.924875001
-83,-85,548849.924875001
-83,-84,548849.924875001
-83,-83,548849.924875001
-83,-82,571778.7371550011
-83,-81,571778.7371550011
-83,-80,571778.7371550011
-83,-79,571778.7371550011
-83,-78,571778.7371550011
-83,-77,571778.7371550011
-83,-76,571778.7371550011
-83,-75,562342.4421100009
-83,-74,562342.4421100009
-83,-73,562342.4421100009
-83,-72,562342.4421100009
-83,-71,562342.4421100009
-83,-70,620731.8249400011
-83,-69,620731.8249400011
-83,-68,660192.9678450009
-83,-67,660192.9678450009
-83,-66,660192.9678450009
-83,-65,660192.9678450009
-83,-64,660192.9678450009
-83,-63,688409.477445001
-83,-62,670279.6706100011
-83,-61,670279.6706100011
-83,-60,670279.6706100011
-83,-59,634913.992260001
-83,-58,594404.1394650012
-83,-57,594404.1394650012
-83,-56,594404.1394650012
-83,-55,594404.1394650012
-83,-54,594404.1394650012
-83,-53,587222.8595950014
-83,-52,587222.8595950014
-83,-51,590908.3249050019
-83,-50,596648.4135450012
-83,-49,596648.4135450012
-83,-48,587676.3548150013
-83,-47,570921.5940000017
-83,-46,684560.5211400023
-83,-45,684560.5211400023
-83,-44,684560.5211400023
-83,-43,659399.9264200025
-83,-42,594990.2784950022
-83,-41,630619.9980300029
-83,-40,601834.2072550026
-83,-39,586732.6497150026
-83,-38,586732.6497150026
-83,-37,552506.6710100025
-83,-36,552506.6710100025
-83,-35,530295.8945650029
-83,-34,530295.8945650029
-83,-33,530295.8945650029
-83,-32,530295.8945650029
-83,-31,630580.8694600032
-83,-30,599243.5553000028
-83,-29,599243.5553000028
-83,-28,608871.7477250029
-83,-27,631926.9501800032
-83,-26,634278.558400003
-83,-25,618496.7876650034
-83,-24,633505.7477300037
-83,-23,633505.7477300037
-83,-22,633505.7477300037
-83,-21,658981.465835004
-83,-20,658981.465835004
-83,-19,779113.4717850038
-83,-18,743687.1053850038
-83,-17,710594.310600004
-83,-16,719368.6507200039
-83,-15,702852.483945004
-83,-14,681469.9879100053
-83,-13,624464.2290850049
-83,-12,618154.0555000048
-83,-11,658908.239265005
-83,-10,655077.3079050051
-83,-9,632841.627730005
-83,-8,662403.1146700049
-83,-7,795985.3649250051
-83,-6,782313.0403350051
-83,-5,782313.0403350051
-83,-4,746587.8564500058
-83,-3,733816.0909100054
-83,-2,697061.1960550067
-83,-1,720773.5070550062
-83,0,720773.5070550062
-83,1,720773.5070550062
-83,2,706058.8574150073
-83,3,748873.9702000066
-83,4,728078.9395750064
-83,5,728078.9395750064
-83,6,728078.9395750064
-83,7,911520.9607200082
-83,8,919110.6646250082
-83,9,1109262.7312550093
-83,10,1109739.4643650104
-83,11,1084746.52726001
-83,12,1071959.576775009
-83,13,1093825.7296950128
-83,14,1230213.0674150137
-83,15,1195555.1838150127
-83,16,1203109.4452900128
-83,17,1173044.6424700124
-83,18,1173044.6424700124
-83,19,1227526.5736600107
-83,20,1227526.5736600107
-83,21,1227526.5736600107
-83,22,1227526.5736600107
-83,23,1227526.5736600107
-83,24,1203552.6181650152
-83,25,1203552.6181650152
-83,26,1668204.318970019
-83,27,1668204.318970019
-83,28,1804707.6738400199
-83,29,2704171.1457300237
-83,30,2704171.1457300237
-83,31,2650136.545765022
-83,32,2754478.615785024
-83,33,2754478.615785024
-83,34,3342520.924680027
-83,35,3342520.924680027
-83,36,3342520.924680027
-83,37,3342520.924680027
-83,38,3342520.924680027
-83,39,3342520.924680027
-83,40,3305188.601205026
-83,41,3305188.601205026
-83,42,3305188.601205026
-83,43,3241074.742015031
-83,44,3241074.742015031
-83,45,3241074.742015031
-83,46,3241074.742015031
-83,47,3241074.742015031
-83,48,3241074.742015031
-83,49,3241074.742015031
-83,50,3241074.742015031
-83,51,3147479.8646150334
-83,52,3080112.014755033
-83,53,3080112.014755033
-83,54,3080112.014755033
-83,55,3080112.014755033
-83,56,3111690.0326450337
-83,57,3053106.94044003
-83,58,3053106.94044003
-83,59,3053106.94044003
-83,60,3053106.94044003
-83,61,3053106.94044003
-83,62,3053106.94044003
-83,63,3053106.94044003
-83,64,3053106.94044003
-83,65,3053106.94044003
-83,66,3053106.94044003
-83,67,4165195.1612750436
-83,68,4165195.1612750436
-83,69,4153631.121460042
-83,70,4153631.121460042
-83,71,4937533.621410047
-83,72,4937533.621410047
-83,73,4937533.621410047
-83,74,4937533.621410047
-83,75,4937533.621410047
-83,76,4937533.621410047
-83,77,4937533.621410047
-83,78,4937533.621410047
-83,79,4937533.621410047
-83,80,4657487.041835051
-83,81,4657487.041835051
-83,82,4657487.041835051
-83,83,4657487.041835051
-83,84,4657487.041835051
-83,85,4657487.041835051
-83,86,4657487.041835051
-83,87,4657487.041835051
-83,88,4664298.224850051
-83,89,4664298.224850051
-83,90,4664298.224850051
-83,91,4664298.224850051
-83,92,4664298.224850051
-83,93,4413286.372060048
-83,94,4413286.372060048
-83,95,4413286.372060048
-83,96,4413286.372060048
-83,97,4413286.372060048
-83,98,4413286.372060048
-83,99,4413286.372060048
-83,100,4413286.372060048
-82,-100,528770.1495500006
-82,-99,528770.1495500006
-82,-98,514276.47677500074
-82,-97,514276.47677500074
-82,-96,514276.47677500074
-82,-95,514276.47677500074
-82,-94,514276.47677500074
-82,-93,548849.924875001
-82,-92,548849.924875001
-82,-91,548849.924875001
-82,-90,548849.924875001
-82,-89,548849.924875001
-82,-88,548849.924875001
-82,-87,548849.924875001
-82,-86,548849.924875001
-82,-85,548849.924875001
-82,-84,548849.924875001
-82,-83,548849.924875001
-82,-82,571778.7371550011
-82,-81,571778.7371550011
-82,-80,571778.7371550011
-82,-79,571778.7371550011
-82,-78,571778.7371550011
-82,-77,571778.7371550011
-82,-76,571778.7371550011
-82,-75,562342.4421100009
-82,-74,562342.4421100009
-82,-73,562342.4421100009
-82,-72,562342.4421100009
-82,-71,562342.4421100009
-82,-70,620731.8249400011
-82,-69,620731.8249400011
-82,-68,660192.9678450009
-82,-67,660192.9678450009
-82,-66,660192.9678450009
-82,-65,660192.9678450009
-82,-64,660192.9678450009
-82,-63,688409.477445001
-82,-62,670279.6706100011
-82,-61,670279.6706100011
-82,-60,670279.6706100011
-82,-59,634913.992260001
-82,-58,594404.1394650012
-82,-57,594404.1394650012
-82,-56,594404.1394650012
-82,-55,594404.1394650012
-82,-54,594404.1394650012
-82,-53,587222.8595950014
-82,-52,587222.8595950014
-82,-51,590908.3249050019
-82,-50,596648.4135450012
-82,-49,596648.4135450012
-82,-48,587676.3548150013
-82,-47,570921.5940000017
-82,-46,684560.5211400023
-82,-45,684560.5211400023
-82,-44,684560.5211400023
-82,-43,659399.9264200025
-82,-42,594990.2784950022
-82,-41,630619.9980300029
-82,-40,601834.2072550026
-82,-39,586732.6497150026
-82,-38,586732.6497150026
-82,-37,552506.6710100025
-82,-36,552506.6710100025
-82,-35,530295.8945650029
-82,-34,530295.8945650029
-82,-33,530295.8945650029
-82,-32,530295.8945650029
-82,-31,630580.8694600032
-82,-30,599243.5553000028
-82,-29,599243.5553000028
-82,-28,608871.7477250029
-82,-27,631926.9501800032
-82,-26,634278.558400003
-82,-25,618496.7876650034
-82,-24,633505.7477300037
-82,-23,633505.7477300037
-82,-22,633505.7477300037
-82,-21,658981.465835004
-82,-20,658981.465835004
-82,-19,779113.4717850038
-82,-18,743687.1053850038
-82,-17,710594.310600004
-82,-16,719368.6507200039
-82,-15,702852.483945004
-82,-14,681469.9879100053
-82,-13,624464.2290850049
-82,-12,618154.0555000048
-82,-11,658908.239265005
-82,-10,655077.3079050051
-82,-9,632841.627730005
-82,-8,662403.1146700049
-82,-7,795985.3649250051
-82,-6,782313.0403350051
-82,-5,782313.0403350051
-82,-4,746587.8564500058
-82,-3,733816.0909100054
-82,-2,697061.1960550067
-82,-1,720773.5070550062
-82,0,720773.5070550062
-82,1,720773.5070550062
-82,2,706058.8574150073
-82,3,748873.9702000066
-82,4,728078.9395750064
-82,5,728078.9395750064
-82,6,728078.9395750064
-82,7,911520.9607200082
-82,8,919110.6646250082
-82,9,1109262.7312550093
-82,10,1109739.4643650104
-82,11,1084746.52726001
-82,12,1071959.576775009
-82,13,1093825.7296950128
-82,14,1230213.0674150137
-82,15,1195555.1838150127
-82,16,1203109.4452900128
-82,17,1173044.6424700124
-82,18,1173044.6424700124
-82,19,1227526.5736600107
-82,20,1227526.5736600107
-82,21,1227526.5736600107
-82,22,1227526.5736600107
-82,23,1227526.5736600107
-82,24,1203552.6181650152
-82,25,1203552.6181650152
-82,26,1668204.318970019
-82,27,1668204.318970019
-82,28,1804707.6738400199
-82,29,2704171.1457300237
-82,30,2704171.1457300237
-82,31,2650136.545765022
-82,32,2754478.615785024
-82,33,2754478.615785024
-82,34,3342520.924680027
-82,35,3342520.924680027
-82,36,3342520.924680027
-82,37,3342520.924680027
-82,38,3342520.924680027
-82,39,3342520.924680027
-82,40,3305188.601205026
-82,41,3305188.601205026
-82,42,3305188.601205026
-82,43,3241074.742015031
-82,44,3241074.742015031
-82,45,3241074.742015031
-82,46,3241074.742015031
-82,47,3241074.742015031
-82,48,3241074.742015031
-82,49,3241074.742015031
-82,50,3241074.742015031
-82,51,3147479.8646150334
-82,52,3080112.014755033
-82,53,3080112.014755033
-82,54,3080112.014755033
-82,55,3080112.014755033
-82,56,3111690.0326450337
-82,57,3053106.94044003
-82,58,3053106.94044003
-82,59,3053106.94044003
-82,60,3053106.94044003
-82,61,3053106.94044003
-82,62,3053106.94044003
-82,63,3053106.94044003
-82,64,3053106.94044003
-82,65,3053106.94044003
-82,66,3053106.94044003
-82,67,4165195.1612750436
-82,68,4165195.1612750436
-82,69,4153631.121460042
-82,70,4153631.121460042
-82,71,4937533.621410047
-82,72,4937533.621410047
-82,73,4937533.621410047
-82,74,4937533.621410047
-82,75,4937533.621410047
-82,76,4937533.621410047
-82,77,4937533.621410047
-82,78,4937533.621410047
-82,79,4937533.621410047
-82,80,4657487.041835051
-82,81,4657487.041835051
-82,82,4657487.041835051
-82,83,4657487.041835051
-82,84,4657487.041835051
-82,85,4657487.041835051
-82,86,4657487.041835051
-82,87,4657487.041835051
-82,88,4664298.224850051
-82,89,4664298.224850051
-82,90,4664298.224850051
-82,91,4664298.224850051
-82,92,4664298.224850051
-82,93,4413286.372060048
-82,94,4413286.372060048
-82,95,4413286.372060048
-82,96,4413286.372060048
-82,97,4413286.372060048
-82,98,4413286.372060048
-82,99,4413286.372060048
-82,100,4413286.372060048
-81,-100,513187.7549500006
-81,-99,513187.7549500006
-81,-98,499069.5544750007
-81,-97,499069.5544750007
-81,-96,499069.5544750007
-81,-95,499069.5544750007
-81,-94,499069.5544750007
-81,-93,532653.0903750007
-81,-92,532653.0903750007
-81,-91,532653.0903750007
-81,-90,532653.0903750007
-81,-89,532653.0903750007
-81,-88,532653.0903750007
-81,-87,532653.0903750007
-81,-86,532653.0903750007
-81,-85,532653.0903750007
-81,-84,532653.0903750007
-81,-83,532653.0903750007
-81,-82,554870.2286100006
-81,-81,554870.2286100006
-81,-80,554870.2286100006
-81,-79,554870.2286100006
-81,-78,554870.2286100006
-81,-77,554870.2286100006
-81,-76,554870.2286100006
-81,-75,545890.459725001
-81,-74,545890.459725001
-81,-73,545890.459725001
-81,-72,545890.459725001
-81,-71,545890.459725001
-81,-70,602503.5936050008
-81,-69,602503.5936050008
-81,-68,640611.6608700008
-81,-67,640611.6608700008
-81,-66,640611.6608700008
-81,-65,640611.6608700008
-81,-64,640611.6608700008
-81,-63,667885.039420001
-81,-62,650276.953645001
-81,-61,650276.953645001
-81,-60,650276.953645001
-81,-59,616076.015885001
-81,-58,576856.5619300012
-81,-57,576856.5619300012
-81,-56,576856.5619300012
-81,-55,576856.5619300012
-81,-54,576856.5619300012
-81,-53,569713.2955150016
-81,-52,569713.2955150016
-81,-51,573282.6447050013
-81,-50,579256.4388800015
-81,-49,579256.4388800015
-81,-48,570578.5460100016
-81,-47,554197.7491450019
-81,-46,664928.2959650024
-81,-45,664928.2959650024
-81,-44,664928.2959650024
-81,-43,640170.4474900025
-81,-42,577862.3302700026
-81,-41,611982.9480000028
-81,-40,583924.5727500025
-81,-39,570453.3856100026
-81,-38,570453.3856100026
-81,-37,537065.5698150025
-81,-36,537065.5698150025
-81,-35,514534.6533100028
-81,-34,514534.6533100028
-81,-33,514534.6533100028
-81,-32,514534.6533100028
-81,-31,611858.5141200031
-81,-30,582079.3560900023
-81,-29,582079.3560900023
-81,-28,590772.9815100029
-81,-27,613153.1806200028
-81,-26,615684.188410003
-81,-25,600060.1591550029
-81,-24,614693.1184500034
-81,-23,614693.1184500034
-81,-22,614693.1184500034
-81,-21,639533.0461050039
-81,-20,639533.0461050039
-81,-19,756160.8224100034
-81,-18,721415.9312800039
-81,-17,689117.2955700037
-81,-16,698060.0553450037
-81,-15,682279.4154250044
-81,-14,660932.6459400043
-81,-13,606260.2681850045
-81,-12,600665.0032150047
-81,-11,640380.815705005
-81,-10,636635.6514650051
-81,-9,614347.4784950052
-81,-8,643029.5758650047
-81,-7,772162.7968350053
-81,-6,759016.0994350056
-81,-5,759016.0994350056
-81,-4,724746.6286100054
-81,-3,712127.8874250059
-81,-2,676578.8208400061
-81,-1,699895.861710006
-81,0,699895.861710006
-81,1,699895.861710006
-81,2,685487.7744100072
-81,3,726140.2048300065
-81,4,706280.8993600069
-81,5,706280.8993600069
-81,6,706280.8993600069
-81,7,885019.4691300074
-81,8,891672.436135009
-81,9,1076227.3882200082
-81,10,1076883.5023600084
-81,11,1053334.3629450093
-81,12,1040444.12701001
-81,13,1061642.901720012
-81,14,1194408.650600012
-81,15,1159722.5724100112
-81,16,1166894.318720012
-81,17,1138338.9277250117
-81,18,1138338.9277250117
-81,19,1191940.8574150095
-81,20,1191940.8574150095
-81,21,1191940.8574150095
-81,22,1191940.8574150095
-81,23,1191940.8574150095
-81,24,1167645.4326000132
-81,25,1167645.4326000132
-81,26,1619242.7775300173
-81,27,1619242.7775300173
-81,28,1751839.0323950176
-81,29,2624437.6731500244
-81,30,2624437.6731500244
-81,31,2571213.515100022
-81,32,2673016.0492800195
-81,33,2673016.0492800195
-81,34,3243625.502700027
-81,35,3243625.502700027
-81,36,3243625.502700027
-81,37,3243625.502700027
-81,38,3243625.502700027
-81,39,3243625.502700027
-81,40,3208326.335755027
-81,41,3208326.335755027
-81,42,3208326.335755027
-81,43,3144753.450615028
-81,44,3144753.450615028
-81,45,3144753.450615028
-81,46,3144753.450615028
-81,47,3144753.450615028
-81,48,3144753.450615028
-81,49,3144753.450615028
-81,50,3144753.450615028
-81,51,3053688.2549750283
-81,52,2988444.262970028
-81,53,2988444.262970028
-81,54,2988444.262970028
-81,55,2988444.262970028
-81,56,3020646.0918300333
-81,57,2963034.985365029
-81,58,2963034.985365029
-81,59,2963034.985365029
-81,60,2963034.985365029
-81,61,2963034.985365029
-81,62,2963034.985365029
-81,63,2963034.985365029
-81,64,2963034.985365029
-81,65,2963034.985365029
-81,66,2963034.985365029
-81,67,4042037.516310043
-81,68,4042037.516310043
-81,69,4031192.2122500404
-81,70,4031192.2122500404
-81,71,4791424.081060059
-81,72,4791424.081060059
-81,73,4791424.081060059
-81,74,4791424.081060059
-81,75,4791424.081060059
-81,76,4791424.081060059
-81,77,4791424.081060059
-81,78,4791424.081060059
-81,79,4791424.081060059
-81,80,4519562.54487506
-81,81,4519562.54487506
-81,82,4519562.54487506
-81,83,4519562.54487506
-81,84,4519562.54487506
-81,85,4519562.54487506
-81,86,4519562.54487506
-81,87,4519562.54487506
-81,88,4526854.046570052
-81,89,4526854.046570052
-81,90,4526854.046570052
-81,91,4526854.046570052
-81,92,4526854.046570052
-81,93,4283310.228175049
-81,94,4283310.228175049
-81,95,4283310.228175049
-81,96,4283310.228175049
-81,97,4283310.228175049
-81,98,4283310.228175049
-81,99,4283310.228175049
-81,100,4283310.228175049
-80,-100,513187.7549500006
-80,-99,513187.7549500006
-80,-98,499069.5544750007
-80,-97,499069.5544750007
-80,-96,499069.5544750007
-80,-95,499069.5544750007
-80,-94,499069.5544750007
-80,-93,532653.0903750007
-80,-92,532653.0903750007
-80,-91,532653.0903750007
-80,-90,532653.0903750007
-80,-89,532653.0903750007
-80,-88,532653.0903750007
-80,-87,532653.0903750007
-80,-86,532653.0903750007
-80,-85,532653.0903750007
-80,-84,532653.0903750007
-80,-83,532653.0903750007
-80,-82,554870.2286100006
-80,-81,554870.2286100006
-80,-80,554870.2286100006
-80,-79,554870.2286100006
-80,-78,554870.2286100006
-80,-77,554870.2286100006
-80,-76,554870.2286100006
-80,-75,545890.459725001
-80,-74,545890.459725001
-80,-73,545890.459725001
-80,-72,545890.459725001
-80,-71,545890.459725001
-80,-70,602503.5936050008
-80,-69,602503.5936050008
-80,-68,640611.6608700008
-80,-67,640611.6608700008
-80,-66,640611.6608700008
-80,-65,640611.6608700008
-80,-64,640611.6608700008
-80,-63,667885.039420001
-80,-62,650276.953645001
-80,-61,650276.953645001
-80,-60,650276.953645001
-80,-59,616076.015885001
-80,-58,576856.5619300012
-80,-57,576856.5619300012
-80,-56,576856.5619300012
-80,-55,576856.5619300012
-80,-54,576856.5619300012
-80,-53,569713.2955150016
-80,-52,569713.2955150016
-80,-51,573282.6447050013
-80,-50,579256.4388800015
-80,-49,579256.4388800015
-80,-48,570578.5460100016
-80,-47,554197.7491450019
-80,-46,664928.2959650024
-80,-45,664928.2959650024
-80,-44,664928.2959650024
-80,-43,640170.4474900025
-80,-42,577862.3302700026
-80,-41,611982.9480000028
-80,-40,583924.5727500025
-80,-39,570453.3856100026
-80,-38,570453.3856100026
-80,-37,537065.5698150025
-80,-36,537065.5698150025
-80,-35,514534.6533100028
-80,-34,514534.6533100028
-80,-33,514534.6533100028
-80,-32,514534.6533100028
-80,-31,611858.5141200031
-80,-30,582079.3560900023
-80,-29,582079.3560900023
-80,-28,590772.9815100029
-80,-27,613153.1806200028
-80,-26,615684.188410003
-80,-25,600060.1591550029
-80,-24,614693.1184500034
-80,-23,614693.1184500034
-80,-22,614693.1184500034
-80,-21,639533.0461050039
-80,-20,639533.0461050039
-80,-19,756160.8224100034
-80,-18,721415.9312800039
-80,-17,689117.2955700037
-80,-16,698060.0553450037
-80,-15,682279.4154250044
-80,-14,660932.6459400043
-80,-13,606260.2681850045
-80,-12,600665.0032150047
-80,-11,640380.815705005
-80,-10,636635.6514650051
-80,-9,614347.4784950052
-80,-8,643029.5758650047
-80,-7,772162.7968350053
-80,-6,759016.0994350056
-80,-5,759016.0994350056
-80,-4,724746.6286100054
-80,-3,712127.8874250059
-80,-2,676578.8208400061
-80,-1,699895.861710006
-80,0,699895.861710006
-80,1,699895.861710006
-80,2,685487.7744100072
-80,3,726140.2048300065
-80,4,706280.8993600069
-80,5,706280.8993600069
-80,6,706280.8993600069
-80,7,885019.4691300074
-80,8,891672.436135009
-80,9,1076227.3882200082
-80,10,1076883.5023600084
-80,11,1053334.3629450093
-80,12,1040444.12701001
-80,13,1061642.901720012
-80,14,1194408.650600012
-80,15,1159722.5724100112
-80,16,1166894.318720012
-80,17,1138338.9277250117
