sellD,buyD,netAsset
77,36,523265.2832600019
77,37,538251.1314650022
77,38,633466.2944900027
77,39,633466.2944900027
77,40,675244.5511800032
77,41,675244.5511800032
77,42,733786.3790650034
77,43,723549.9900450041
77,44,658460.3160350034
77,45,710698.9996800037
77,46,717349.2370050037
77,47,732991.250800004
77,48,735760.2266400041
77,49,758583.956015004
77,50,783390.2343750037
77,51,848648.9634550049
77,52,809615.3482900047
77,53,809615.3482900047
77,54,809615.3482900047
77,55,819752.160820005
77,56,819752.160820005
77,57,859667.3795550055
77,58,849504.9595200053
77,59,764930.5904300045
77,60,764930.5904300045
77,61,948108.5170900064
77,62,958289.0523250066
77,63,1001191.785235006
77,64,992542.0686650062
77,65,958614.9794150058
77,66,958614.9794150058
77,67,883821.8595200063
77,68,883821.8595200063
77,69,883821.8595200063
77,70,943690.4372850052
77,71,954178.8889950055
77,72,984384.7812650066
77,73,1183146.0470050075
77,74,1089269.529340006
77,75,1127889.2190200062
77,76,1121289.4810250073
77,77,1284071.9034050081
77,78,1308746.5684400096
77,79,1279045.6675350107
77,80,1308643.5838650097
77,81,1313381.4568550105
77,82,1263394.89583501
77,83,1281852.711420011
77,84,1279121.3724750108
77,85,1463560.5456950138
77,86,1495026.9172800148
77,87,1427954.604745015
77,88,1440599.9130050149
77,89,1347144.2076700155
77,90,1337814.138510017
78,10,925724.315545
78,11,684121.1564800002
78,12,684121.1564800002
78,13,675410.8343300003
78,14,719341.8149800005
78,15,770745.7380700009
78,16,812938.2476550008
78,17,916926.5906250015
78,18,826252.5537800012
78,19,676420.4183400014
78,20,676420.4183400014
78,21,600981.5215800016
78,22,634098.6667500015
78,23,502603.1067700012
78,24,576299.6006400022
78,25,489094.25474500196
78,26,470508.6179900015
78,27,444941.3615550016
78,28,472211.4162250017
78,29,627872.421925002
78,30,673159.7655450025
78,31,617024.9701600024
78,32,612143.5526650026
78,33,612665.4495000025
78,34,635710.0117050025
78,35,573177.930210003
78,36,517734.93781000207
78,37,534338.8858300023
78,38,628529.0310750025
78,39,628529.0310750025
78,40,768707.8606100047
78,41,768707.8606100047
78,42,836348.2423850048
78,43,824309.6208850057
78,44,749643.413255004
78,45,809209.0258250041
78,46,815788.4833450039
78,47,834625.6542600044
78,48,796076.3737100041
78,49,820283.9929800053
78,50,846735.0481950061
78,51,918457.4186150053
78,52,876935.8298450047
78,53,876935.8298450047
78,54,876935.8298450047
78,55,886083.3289700043
78,56,886083.3289700043
78,57,929801.2341450047
78,58,919935.3481900059
78,59,829635.2890150055
78,60,829635.2890150055
78,61,1028499.1918750072
78,62,1038730.9495700067
78,63,1140197.2906550067
78,64,1131769.0293200072
78,65,1093601.560910006
78,66,1093601.560910006
78,67,1006640.5350150061
78,68,1006640.5350150061
78,69,1006640.5350150061
78,70,1076193.7423600056
78,71,1088024.4365400062
78,72,1134243.917520007
78,73,1365670.0087750081
78,74,1257817.0062100086
78,75,1301270.203785008
78,76,1285013.9112900079
78,77,1473474.2564150093
78,78,1504282.1970450094
78,79,1495561.8767450105
78,80,1555434.2081900125
78,81,1557439.7074650119
78,82,1498672.8558950108
78,83,1522227.3821350117
78,84,1518349.512545012
78,85,1737458.990015015
78,86,1772501.3119550135
78,87,1695088.5335550178
78,88,1707938.437715016
78,89,1598958.2246350162
78,90,1587977.3677650178
79,10,925724.315545
79,11,692007.9311200002
79,12,692007.9311200002
79,13,702326.2498400003
79,14,748099.1706550004
79,15,714094.048800001
79,16,753312.1245050012
79,17,553332.224010001
79,18,498316.64567500114
79,19,447062.8029150009
79,20,447062.8029150009
79,21,401560.7878850014
79,22,424194.17035000114
79,23,409614.619660001
79,24,469453.7359750012
79,25,399506.39225000155
79,26,384076.266515001
79,27,363651.4395800011
79,28,385677.32035000104
79,29,512470.63444500207
79,30,550108.7868850022
79,31,533778.4111700016
79,32,529100.041540002
79,33,557355.2096650021
79,34,576554.3652500022
79,35,520468.4991150026
79,36,471213.43079500226
79,37,485525.7927900025
79,38,572250.4376400025
79,39,572250.4376400025
79,40,691057.1892350039
79,41,691057.1892350039
79,42,751687.2340200038
79,43,741556.3005600037
79,44,667928.911105004
79,45,721199.5517250041
79,46,719682.1256450042
79,47,736239.886100004
79,48,701827.9153100044
79,49,722393.3635950047
79,50,746158.1027450049
79,51,810393.563445005
79,52,773677.4951400051
79,53,773677.4951400051
79,54,773677.4951400051
79,55,781765.5094250041
79,56,781765.5094250041
79,57,820013.9534400051
79,58,817745.111210005
79,59,735448.1198650056
79,60,735448.1198650056
79,61,913298.6313100051
79,62,922673.873520005
79,63,1015759.6638000059
79,64,1007025.2244050071
79,65,971669.853560005
79,66,971669.853560005
79,67,893699.7083700058
79,68,893699.7083700058
79,69,893699.7083700058
79,70,954572.227760006
79,71,966706.2335900061
79,72,1010628.1694300063
79,73,1215206.2356350082
79,74,1120945.833160008
79,75,1158806.7732300072
79,76,1151107.058475007
79,77,1325682.6922000085
79,78,1351558.595155009
79,79,1343764.6995100104
79,80,1397883.4821200115
79,81,1406574.62600501
79,82,1352082.3008200089
79,83,1378011.2197050112
79,84,1373294.8394100098
79,85,1566224.908035014
79,86,1601601.7785550135
79,87,1527887.9921450126
79,88,1542129.7249300154
79,89,1445158.0745200142
79,90,1433766.3832250175
80,10,1043560.8378099999
80,11,813783.01852
80,12,813783.01852
80,13,838147.4566200002
80,14,956840.3373800004
80,15,913675.3264100009
80,16,963345.534150001
80,17,707632.0928000011
80,18,637592.0133700009
80,19,571292.5828400011
80,20,571292.5828400011
80,21,513894.7168600012
80,22,507776.5014250012
80,23,491373.3680500009
80,24,563156.3514400014
80,25,478401.44667000126
80,26,460924.33676500135
80,27,434843.30727500137
80,28,511335.7936150015
80,29,681527.0495550019
80,30,730932.8548850026
80,31,708740.7032600022
80,32,702851.1923450024
80,33,740794.2143350026
80,34,767398.1548950024
80,35,705833.9472550028
80,36,639341.9084900023
80,37,659762.1341700015
80,38,775220.095525002
80,39,775220.095525002
80,40,880315.0385700035
80,41,880315.0385700035
80,42,957711.4759250033
80,43,786669.0839350034
80,44,722688.4423350034
80,45,722688.4423350034
80,46,722356.5310150034
80,47,738867.3262450038
80,48,704686.8039300039
80,49,726288.6689450046
80,50,750026.5191000043
80,51,812272.7315450038
80,52,775847.1804800045
80,53,775847.1804800045
80,54,775847.1804800045
80,55,784431.4742300041
80,56,784431.4742300041
80,57,823936.9972550045
80,58,820107.8250000048
80,59,737907.7044550043
80,60,737907.7044550043
80,61,914903.3761300046
80,62,921833.0822900049
80,63,1015362.5329350055
80,64,1007050.8040350064
80,65,972012.9939650049
80,66,972012.9939650049
80,67,894425.2283250052
80,68,894425.2283250052
80,69,894425.2283250052
80,70,941822.6428750053
80,71,953619.1956300059
80,72,996325.5530500057
80,73,1199090.5088650072
80,74,1103557.1782450075
80,75,1142509.8733650073
80,76,1137672.8118400073
80,77,1299930.1714400076
80,78,1325430.8069850097
80,79,1316241.844070008
80,80,1324538.2156000086
80,81,1331031.967805008
80,82,1301976.1785750098
80,83,1324934.0201450086
80,84,1295052.2788000072
80,85,1477466.747595014
80,86,1507972.9099250087
80,87,1440938.3306700115
80,88,1453651.7342550133
80,89,1360742.1698900135
80,90,1350875.796310014
81,10,1043560.8378099999
81,11,813783.01852
81,12,813783.01852
81,13,838147.4566200002
81,14,956840.3373800004
81,15,920074.9789800008
81,16,970132.057990001
81,17,712663.0592100014
81,18,642349.818830001
81,19,547325.1188500011
81,20,547325.1188500011
81,21,491689.9965450012
81,22,485828.56242000125
81,23,469412.76825500093
81,24,538591.4460300013
81,25,457868.563480001
81,26,426618.88376000104
81,27,384692.6639500012
81,28,452346.59183000104
81,29,602041.5065600021
81,30,646040.1315250018
81,31,627224.0389150017
81,32,622083.1591300019
81,33,655337.8129500017
81,34,678162.9685800022
81,35,624321.7853950025
81,36,564670.8150100019
81,37,582172.4545300014
81,38,686467.5124450027
81,39,686467.5124450027
81,40,778433.2064950037
81,41,778433.2064950037
81,42,906408.2498500036
81,43,783210.3575650037
81,44,718517.7940350034
81,45,718517.7940350034
81,46,717516.3287800037
81,47,734377.6917300035
81,48,700409.2364850033
81,49,709665.2930400033
81,50,732347.0244100031
81,51,794797.2603000044
81,52,759043.2875450044
81,53,759043.2875450044
81,54,759043.2875450044
81,55,759043.2875450044
81,56,759043.2875450044
81,57,795284.1466300039
81,58,792810.8169350043
81,59,715164.209595004
81,60,715164.209595004
81,61,886707.2774450048
81,62,893863.0384500052
81,63,982869.4131300055
81,64,975443.0465050054
81,65,942192.311100005
81,66,942192.311100005
81,67,867141.7407550055
81,68,867141.7407550055
81,69,867141.7407550055
81,70,913322.9405600049
81,71,923727.6436550056
81,72,966180.640605005
81,73,1162043.187600007
81,74,1069733.9897100055
81,75,1108000.5774950066
81,76,1103426.1940350067
81,77,1326417.1371300076
81,78,1351771.5098150081
81,79,1343517.0781600082
81,80,1351110.7754950097
81,81,1384592.9383500079
81,82,1353297.7361850094
81,83,1376280.0189750094
81,84,1344737.5223450088
81,85,1535387.9218800128
81,86,1567906.7930500077
81,87,1498618.5603050126
81,88,1511737.9180550117
81,89,1414822.7155900141
81,90,1403686.7844900126
82,10,1043560.8378099999
82,11,813783.01852
82,12,813783.01852
82,13,838147.4566200002
82,14,956840.3373800004
82,15,920074.9789800008
82,16,970132.057990001
82,17,712663.0592100014
82,18,642349.818830001
82,19,547325.1188500011
82,20,547325.1188500011
82,21,491689.9965450012
82,22,485828.56242000125
82,23,469412.76825500093
82,24,548865.6019800014
82,25,466425.68494000094
82,26,434392.8412000013
82,27,440730.6103800013
82,28,518789.30467000126
82,29,690210.829750002
82,30,740065.7548450015
82,31,718080.0947750024
82,32,712988.3607450024
82,33,751332.3457550023
82,34,777468.6662000015
82,35,715566.0773500028
82,36,646467.9514800023
82,37,667177.5939750018
82,38,790396.7890850024
82,39,790396.7890850024
82,40,896855.0582950038
82,41,896855.0582950038
82,42,1186048.7781500046
82,43,1023321.118625004
82,44,941108.7812500034
82,45,941108.7812500034
82,46,941108.7812500034
82,47,961807.9733350036
82,48,917599.9793650041
82,49,930294.5033450039
82,50,960635.316275004
82,51,1041242.1835450046
82,52,993593.0119050037
82,53,993593.0119050037
82,54,993593.0119050037
82,55,993593.0119050037
82,56,993593.0119050037
82,57,1042941.4436300037
82,58,948199.7143300035
82,59,852950.1396600044
82,60,852950.1396600044
82,61,1059404.163890005
82,62,1095352.8337450062
82,63,1204790.5168750044
82,64,1195433.1845300056
82,65,1155559.645675005
82,66,1155559.645675005
82,67,1077301.3389600052
82,68,1077301.3389600052
82,69,1077301.3389600052
82,70,1134279.3348450055
82,71,1148874.0161150056
82,72,1192900.509540006
82,73,1435268.926190007
82,74,1320885.067000007
82,75,1367909.443135008
82,76,1361232.5266300063
82,77,1494802.645885007
82,78,1572590.4792200078
82,79,1624863.1674100098
82,80,1632373.1067600083
82,81,1674977.7232000073
82,82,1635536.9612250077
82,83,1669212.5673450087
82,84,1631345.4378650081
82,85,1862922.0349750135
82,86,1902333.6752700086
82,87,1817815.494310012
82,88,1832663.9065900117
82,89,1750743.3499200142
82,90,1739873.3799450165
83,10,1043560.8378099999
83,11,813783.01852
83,12,813783.01852
83,13,838147.4566200002
83,14,956840.3373800004
83,15,1010190.4169500009
83,16,1065140.425900001
83,17,760582.8740650011
83,18,685041.8847100007
83,19,584006.451745001
83,20,584006.451745001
83,21,547840.2226400011
83,22,586293.2332800011
83,23,566769.6292250007
83,24,502114.8332300008
83,25,427276.46378500044
83,26,400926.7695300007
83,27,442577.12175000063
83,28,520578.7247450007
83,29,733157.3002600017
83,30,895958.9847050022
83,31,869101.451330003
83,32,862625.5661000027
83,33,902317.6084850022
83,34,936101.1630500017
83,35,860380.0873650028
83,36,780330.7727350018
83,37,780330.7727350018
83,38,921464.9115350023
83,39,921464.9115350023
83,40,1046033.8631150025
83,41,1046033.8631150025
83,42,1383412.1356600034
83,43,1196109.9435500032
83,44,1099068.4192650032
83,45,1099068.4192650032
83,46,1099068.4192650032
83,47,1123981.0255050028
83,48,1071456.4704950028
83,49,1084518.3835000042
83,50,1119788.1125250037
83,51,1215787.821460004
83,52,1160170.396685004
83,53,1160170.396685004
83,54,1160170.396685004
83,55,1160170.396685004
83,56,1160170.396685004
83,57,1217311.3557150043
83,58,1106812.8793250043
83,59,996045.6988950047
83,60,996045.6988950047
83,61,1171353.3439300042
83,62,1212361.6906750046
83,63,1274721.4601700045
83,64,1263891.780940004
83,65,1222093.6093350041
83,66,1222093.6093350041
83,67,1140076.4420250042
83,68,1140076.4420250042
83,69,1140076.4420250042
83,70,1037289.6614600035
83,71,1048642.903380004
83,72,1048642.903380004
83,73,1262953.6520350056
83,74,1161596.724280005
83,75,1203474.5955700055
83,76,1198379.4347400053
83,77,1269963.3653750047
83,78,1335815.8740550056
83,79,1359754.0556200054
83,80,1366524.6198450066
83,81,1402592.1107050045
83,82,1210293.2084100049
83,83,1228155.9880350062
83,84,1241430.684775006
83,85,1423144.9324600108
83,86,1474237.020485008
83,87,1410468.925520009
83,88,1420733.7417950102
83,89,1361298.2106000113
83,90,1351823.162080011
84,10,1043560.8378099999
84,11,813783.01852
84,12,813783.01852
84,13,849735.0599200003
84,14,970036.0162400005
84,15,1047531.378210001
84,16,1104784.8779800013
84,17,788633.7084150013
84,18,710325.0341450011
84,19,647203.4938450011
84,20,647203.4938450011
84,21,606504.9505800012
84,22,666412.5899850014
84,23,643365.6248500007
84,24,570880.4512000007
84,25,484205.85796000104
84,26,455196.0650350008
84,27,501995.6682400011
84,28,590390.9193100012
84,29,832001.3169400014
84,30,891102.5621450015
84,31,863554.0705500019
84,32,857365.5306000019
84,33,896543.6642500017
84,34,930111.8911400017
84,35,854904.3570250018
84,36,774833.2837850016
84,37,774833.2837850016
84,38,917236.0060650018
84,39,917236.0060650018
84,40,1040370.4380650034
84,41,1040370.4380650034
84,42,1377262.8995500035
84,43,1377262.8995500035
84,44,1263115.8877200035
84,45,1263115.8877200035
84,46,1263115.8877200035
84,47,1378906.7289450036
84,48,1314769.2104700033
84,49,1334291.8498850034
84,50,1377847.2291750035
84,51,1493019.9856900044
84,52,1426666.2106300038
84,53,1426666.2106300038
84,54,1426666.2106300038
84,55,1426666.2106300038
84,56,1426666.2106300038
84,57,1496696.486570004
84,58,1331158.752850004
84,59,1197878.2536750045
84,60,1197878.2536750045
84,61,1408005.906935005
84,62,1457328.7630000052
84,63,1530724.5523100046
84,64,1517326.7491150047
84,65,1467493.897850004
84,66,1467493.897850004
84,67,1369062.1426750047
84,68,1369062.1426750047
84,69,1369062.1426750047
84,70,1243969.2852400038
84,71,1259278.9609950038
84,72,1259278.9609950038
84,73,1516999.1253350056
84,74,1396858.6812100047
84,75,1449698.3405400058
84,76,1444538.685805005
84,77,1531607.110290006
84,78,1611662.9860100055
84,79,1640052.9753650068
84,80,1649417.9194850074
84,81,1692481.5191000071
84,82,1435611.1456800052
84,83,1444347.794730006
84,84,1444347.794730006
84,85,1659244.877235007
84,86,1722051.6180450069
84,87,1645449.9206500074
84,88,1660056.3554800095
84,89,1588037.4059700123
84,90,1576484.8054600118
85,10,1043560.8378099999
85,11,813783.01852
85,12,813783.01852
85,13,849735.0599200003
85,14,970036.0162400005
85,15,1047531.378210001
85,16,1104784.8779800013
85,17,788633.7084150013
85,18,710325.0341450011
85,19,647203.4938450011
85,20,647203.4938450011
85,21,606504.9505800012
85,22,666412.5899850014
85,23,643365.6248500007
85,24,570880.4512000007
85,25,484205.85796000104
85,26,455196.0650350008
85,27,501995.6682400011
85,28,590390.9193100012
85,29,832001.3169400014
85,30,891102.5621450015
85,31,863554.0705500019
85,32,857365.5306000019
85,33,1091267.4865050018
85,34,1066335.1819700033
85,35,977560.9628600026
85,36,884536.8031250021
85,37,884536.8031250021
85,38,1046889.3366600027
85,39,1046889.3366600027
85,40,1190802.5631850027
85,41,1190802.5631850027
85,42,1573835.4997950033
85,43,1573835.4997950033
85,44,1444192.2050600033
85,45,1444192.2050600033
85,46,1444192.2050600033
85,47,1576077.6208950032
85,48,1502061.2730800034
85,49,1523066.076785004
85,50,1452899.2697050038
85,51,1574777.2916700037
85,52,1502118.5799650054
85,53,1502118.5799650054
85,54,1502118.5799650054
85,55,1502118.5799650054
85,56,1502118.5799650054
85,57,1578315.2600250049
85,58,1578315.2600250049
85,59,1418798.8692450041
85,60,1418798.8692450041
85,61,1418798.8692450041
85,62,1467798.5891100047
85,63,1544010.5740900044
85,64,1534206.5963300043
85,65,1481046.4865300055
85,66,1481046.4865300055
85,67,1531879.2255300048
85,68,1531879.2255300048
85,69,1531879.2255300048
85,70,1395152.3700900038
85,71,1360871.6580550042
85,72,1360871.6580550042
85,73,1741329.6921550042
85,74,1603211.4056850048
85,75,1665018.936135004
85,76,1665018.936135004
85,77,1752781.6075550045
85,78,1847891.1878650056
85,79,1881703.8651000059
85,80,1889927.982885006
85,81,1945331.7614600046
85,82,1649681.5096450064
85,83,1649681.5096450064
85,84,1649681.5096450064
85,85,1889862.292870007
85,86,1960658.5806050058
85,87,1872789.3547000084
85,88,1892065.538635007
85,89,1810083.32344501
85,90,1798764.8393350122
86,10,1043560.8378099999
86,11,813783.01852
86,12,813783.01852
86,13,849735.0599200003
86,14,913764.4347200005
86,15,1101177.3828500009
86,16,1161655.7322550009
86,17,590943.3805150007
86,18,559900.2085050008
86,19,516618.2732150011
86,20,516618.2732150011
86,21,484204.33094000095
86,22,580785.3350900008
86,23,563037.0541950004
86,24,456473.6522300008
86,25,387138.55298500083
86,26,362723.1208150005
86,27,411651.8413500006
86,28,475406.3682900006
86,29,671632.0039150016
86,30,709211.1713600017
86,31,709211.1713600017
86,32,703611.7876200019
86,33,894680.3679400021
86,34,920302.7152600014
86,35,854592.7020150023
86,36,776051.7857300015
86,37,776051.7857300015
86,38,920318.9847100021
86,39,920318.9847100021
86,40,1043377.4949500029
86,41,1043377.4949500029
86,42,1378442.724045003
86,43,1378442.724045003
86,44,1265675.2116150034
86,45,1265675.2116150034
86,46,1265675.2116150034
86,47,1380939.9746850037
86,48,1317500.4639250033
86,49,1334228.3689850036
86,50,1271483.8360300038
86,51,1379197.5437050038
86,52,1315547.2339000043
86,53,1315547.2339000043
86,54,1315547.2339000043
86,55,1315547.2339000043
86,56,1315547.2339000043
86,57,1379618.8206150047
86,58,1379618.8206150047
86,59,1243549.9672050036
86,60,1243549.9672050036
86,61,1243549.9672050036
86,62,1286125.8467550038
86,63,1353756.7067600032
86,64,1343166.2474400045
86,65,1300106.7965400042
86,66,1300106.7965400042
86,67,1314165.2002700039
86,68,1314165.2002700039
86,69,1314165.2002700039
86,70,1194352.4086050037
86,71,1165057.4175600037
86,72,1165057.4175600037
86,73,1362823.3986400038
86,74,1362823.3986400038
86,75,1414416.7536050037
86,76,1414416.7536050037
86,77,1475195.7056400036
86,78,1554119.609450006
86,79,1583366.7998150056
86,80,1592442.8826600043
86,81,1635376.4727200046
86,82,1384611.7538100053
86,83,1384611.7538100053
86,84,1384611.7538100053
86,85,1584569.512755006
86,86,1660693.457590006
86,87,1651054.9507050067
86,88,1660525.016400007
86,89,1635656.923085008
86,90,1622935.4741900095
87,10,1043560.8378099999
87,11,814397.77099
87,12,814397.77099
87,13,910029.3123100003
87,14,978748.8190700003
87,15,1139124.8712900009
87,16,1447090.115440001
87,17,735557.0997100008
87,18,697458.9687650007
87,19,643567.4733000007
87,20,643567.4733000007
87,21,603166.9186500008
87,22,672771.4532700008
87,23,619144.1536850004
87,24,528808.6935750006
87,25,448593.4871350005
87,26,421402.8330900005
87,27,478299.6338600006
87,28,552593.9883050006
87,29,733789.9859750018
87,30,733789.9859750018
87,31,733789.9859750018
87,32,728382.9333450014
87,33,926066.7314850019
87,34,979716.006925001
87,35,889661.3568150023
87,36,806748.3669150015
87,37,806748.3669150015
87,38,957225.0410950016
87,39,957225.0410950016
87,40,1085922.5088900023
87,41,1085922.5088900023
87,42,1361897.8589300031
87,43,1361897.8589300031
87,44,1248796.4015800029
87,45,1248796.4015800029
87,46,1248796.4015800029
87,47,1035945.0456100021
87,48,988253.3559050023
87,49,999945.7981450027
87,50,953359.2823050028
87,51,943590.556305002
87,52,899590.5998800019
87,53,899590.5998800019
87,54,899590.5998800019
87,55,899590.5998800019
87,56,899590.5998800019
87,57,943601.8755050017
87,58,943601.8755050017
87,59,914727.1851000027
87,60,914727.1851000027
87,61,914727.1851000027
87,62,914727.1851000027
87,63,959454.151710002
87,64,950329.726960002
87,65,921585.4355850025
87,66,921585.4355850025
87,67,933953.1141700033
87,68,933953.1141700033
87,69,933953.1141700033
87,70,847825.262910003
87,71,827729.991170003
87,72,827729.991170003
87,73,970569.0493050024
87,74,970569.0493050024
87,75,1006181.4034650029
87,76,1006181.4034650029
87,77,1049224.5593250021
87,78,1104070.212650003
87,79,1136654.7252700033
87,80,1141233.5903800034
87,81,1173618.9119200034
87,82,995585.473595003
87,83,995585.473595003
87,84,995585.473595003
87,85,1209974.0489100036
87,86,1266952.0108200056
87,87,1256114.7137700063
87,88,1271757.1795200054
87,89,1304689.493995007
87,90,1295955.7846100084
88,10,1043560.8378099999
88,11,814397.77099
88,12,814397.77099
88,13,1105556.4198500002
88,14,1189201.6600100005
88,15,1482073.6499900005
88,16,1882504.1716850009
88,17,957626.1026050007
88,18,906121.7854100007
88,19,836624.9262350008
88,20,836624.9262350008
88,21,784334.0794100008
88,22,697372.511685001
88,23,640894.3921900004
88,24,548814.2759500003
88,25,464274.1040500004
88,26,437215.0209400003
88,27,495683.6319800004
88,28,572903.7414050002
88,29,683751.2875550007
88,30,683751.2875550007
88,31,683751.2875550007
88,32,678256.5022750009
88,33,863228.2530850013
88,34,1052434.8300000015
88,35,1052434.8300000015
88,36,952642.2129450013
88,37,952642.2129450013
88,38,1072590.1468800015
88,39,1072590.1468800015
88,40,1251317.4638350024
88,41,1251317.4638350024
88,42,1566561.470560003
88,43,1566561.470560003
88,44,1480609.6672450032
88,45,1480609.6672450032
88,46,1480609.6672450032
88,47,1221899.9575350024
88,48,1164869.2559600028
88,49,1182381.0796450023
88,50,1126295.1357700021
88,51,1114702.7616200026
88,52,1064969.057380002
88,53,1064969.057380002
88,54,1064969.057380002
88,55,1064969.057380002
88,56,1064969.057380002
88,57,1115574.6450000026
88,58,1115574.6450000026
88,59,1079351.4676000027
88,60,1079351.4676000027
88,61,1079351.4676000027
88,62,1079351.4676000027
88,63,1135918.2298750028
88,64,1126687.2825450026
88,65,1088314.1008050016
88,66,1088314.1008050016
88,67,1088314.1008050016
88,68,1088314.1008050016
88,69,1088314.1008050016
88,70,1088314.1008050016
88,71,1062694.085450002
88,72,1062694.085450002
88,73,1246104.8143050028
88,74,1246104.8143050028
88,75,1294336.2819050024
88,76,1294336.2819050024
88,77,1348766.1199550026
88,78,1416122.9604550025
88,79,1459724.6888000034
88,80,1467737.0919500035
88,81,1510447.7350600031
88,82,1279700.8757850025
88,83,1279700.8757850025
88,84,1279700.8757850025
88,85,1485101.6123000032
88,86,1558163.8780700036
88,87,1544466.959735003
88,88,1568148.2731900031
88,89,1621796.0728400033
88,90,1611913.484935006
89,10,1043560.8378099999
89,11,776711.3036500001
89,12,776711.3036500001
89,13,980111.4178100002
89,14,1054457.0687900004
89,15,1371371.36106
89,16,1742617.1301550004
89,17,886548.3679900003
89,18,839034.6898550005
89,19,774400.3750700008
89,20,774400.3750700008
89,21,759754.9462900005
89,22,674906.2925550005
89,23,621578.26745
89,24,531460.9804100001
89,25,469082.6232350003
89,26,441211.90141500026
89,27,510297.9028500002
89,28,589496.4516750004
89,29,885876.6971000008
89,30,885876.6971000008
89,31,885876.6971000008
89,32,885876.6971000008
89,33,1234302.425690001
89,34,1509367.9061400013
89,35,1509367.9061400013
89,36,1363694.5543850015
89,37,1363694.5543850015
89,38,1538036.2039750016
89,39,1538036.2039750016
89,40,1760067.272960002
89,41,1760067.272960002
89,42,1760067.272960002
89,43,1760067.272960002
89,44,1663430.1975800025
89,45,1663430.1975800025
89,46,1663430.1975800025
89,47,1373686.0410000018
89,48,1373686.0410000018
89,49,1392260.7309600026
89,50,1326522.8703100025
89,51,1311877.099965002
89,52,1252843.6512450012
89,53,1252843.6512450012
89,54,1252843.6512450012
89,55,1252843.6512450012
89,56,1252843.6512450012
89,57,1252843.6512450012
89,58,1252843.6512450012
89,59,1211740.2126850022
89,60,1211740.2126850022
89,61,1211740.2126850022
89,62,1211740.2126850022
89,63,1273447.5051500027
89,64,1264099.245960002
89,65,1221438.4510350013
89,66,1221438.4510350013
89,67,1221438.4510350013
89,68,1221438.4510350013
89,69,1221438.4510350013
89,70,1221438.4510350013
89,71,1221438.4510350013
89,72,1221438.4510350013
89,73,1433125.8294550022
89,74,1433125.8294550022
89,75,1487801.0837450023
89,76,1487801.0837450023
89,77,1487801.0837450023
89,78,1574401.6869100027
89,79,1622476.472275002
89,80,1631412.770295003
89,81,1678152.8842250027
89,82,1420591.7281550032
89,83,1420591.7281550032
89,84,1420591.7281550032
89,85,1650860.8094300027
89,86,1750091.9586800034
89,87,1756660.5250650034
89,88,1783903.6923000033
89,89,1838192.231855002
89,90,1942423.7572350039
90,10,1129163.57503
90,11,922818.9031600002
90,12,922818.9031600002
90,13,1164794.9010400001
90,14,1266825.8168800008
90,15,2099104.7838900005
90,16,2093020.7360900007
90,17,1063144.7244550004
90,18,1007422.1326700005
90,19,928998.9978200009
90,20,928998.9978200009
90,21,913086.297200001
90,22,810811.8463800009
90,23,745064.2424700005
90,24,638883.3473400003
90,25,563602.2455750001
90,26,529415.8310150002
90,27,612663.3514700005
90,28,708037.3609250005
90,29,1065701.3538050014
90,30,1065701.3538050014
90,31,1065701.3538050014
90,32,1065701.3538050014
90,33,1484578.4849500011
90,34,1814049.8905600018
90,35,1814049.8905600018
90,36,1641699.1769750016
90,37,1641699.1769750016
90,38,1847733.6345000013
90,39,1847733.6345000013
90,40,2114367.518145002
90,41,2114367.518145002
90,42,2114367.518145002
90,43,2114367.518145002
90,44,1997946.782730002
90,45,1997946.782730002
90,46,1997946.782730002
90,47,1649160.8830450026
90,48,1649160.8830450026
90,49,1670058.4052550017
90,50,1670058.4052550017
90,51,1653357.2185850015
90,52,1578435.8153150023
90,53,1578435.8153150023
90,54,1578435.8153150023
90,55,1578435.8153150023
90,56,1578435.8153150023
90,57,1578435.8153150023
90,58,1578435.8153150023
90,59,1526217.3003700022
90,60,1526217.3003700022
90,61,1526217.3003700022
90,62,1526217.3003700022
90,63,1603730.5347600027
90,64,1591252.2049400024
90,65,1539293.0140000014
90,66,1539293.0140000014
90,67,1539293.0140000014
90,68,1539293.0140000014
90,69,1539293.0140000014
90,70,1539293.0140000014
90,71,1539293.0140000014
90,72,1539293.0140000014
90,73,1805452.774355002
90,74,1805452.774355002
90,75,1805452.774355002
90,76,1805452.774355002
90,77,1805452.774355002
90,78,1971943.059700003
90,79,1976442.587910003
90,80,1976442.587910003
90,81,2078112.5683350018
90,82,1761140.3447900026
90,83,1761140.3447900026
90,84,1761140.3447900026
90,85,2043826.6148700053
90,86,2170623.038570004
90,87,2170623.038570004
90,88,2170623.038570004
90,89,2244458.382165005
90,90,2247646.5665950053
91,10,1129163.57503
91,11,783719.5376350002
91,12,783719.5376350002
91,13,988873.1010550002
91,14,988873.1010550002
91,15,1971017.1982300004
91,16,1963694.0322050003
91,17,995805.8886450005
91,18,943775.6383950008
91,19,870639.3753700006
91,20,870639.3753700006
91,21,855597.3592000006
91,22,760540.8645250007
91,23,698471.8961700007
91,24,689538.6396050006
91,25,652156.3947800003
91,26,612886.4490150005
91,27,708832.4348150004
91,28,818919.0274100002
91,29,1231912.4213350017
91,30,1231912.4213350017
91,31,1231912.4213350017
91,32,1231912.4213350017
91,33,1715495.511400002
91,34,2218815.1046400024
91,35,2218815.1046400024
