,shortEMA,mediumEMA,longEMA,netAsset
5989,6,21,131,1008569.792
6661,7,18,132,1008569.792
4953,5,19,132,1008569.792
5868,6,19,132,1008569.792
6722,7,19,132,1008569.792
5014,5,20,132,1008569.792
5929,6,20,132,1008569.792
4099,4,21,132,1008569.792
5075,5,21,132,1008569.792
5990,6,21,132,1008569.792
6662,7,18,133,1008569.792
4954,5,19,133,1008569.792
5869,6,19,133,1008569.792
6723,7,19,133,1008569.792
5015,5,20,133,1008569.792
5930,6,20,133,1008569.792
4100,4,21,133,1008569.792
5076,5,21,133,1008569.792
5991,6,21,133,1008569.792
6663,7,18,134,1008569.792
4955,5,19,134,1008569.792
5870,6,19,134,1008569.792
6724,7,19,134,1008569.792
5016,5,20,134,1008569.792
5931,6,20,134,1008569.792
4101,4,21,134,1008569.792
5077,5,21,134,1008569.792
5992,6,21,134,1008569.792
6664,7,18,135,1008569.792
4956,5,19,135,1008569.792
5871,6,19,135,1008569.792
6725,7,19,135,1008569.792
5017,5,20,135,1008569.792
5932,6,20,135,1008569.792
4102,4,21,135,1008569.792
5078,5,21,135,1008569.792
5993,6,21,135,1008569.792
6665,7,18,136,1008569.792
4957,5,19,136,1008569.792
5872,6,19,136,1008569.792
6726,7,19,136,1008569.792
5018,5,20,136,1008569.792
5933,6,20,136,1008569.792
4103,4,21,136,1008569.792
5079,5,21,136,1008569.792
5994,6,21,136,1008569.792
6666,7,18,137,1008569.792
4958,5,19,137,1008569.792
5873,6,19,137,1008569.792
6727,7,19,137,1008569.792
5019,5,20,137,1008569.792
5934,6,20,137,1008569.792
4104,4,21,137,1008569.792
5080,5,21,137,1008569.792
5995,6,21,137,1008569.792
6667,7,18,138,1008569.792
4959,5,19,138,1008569.792
5874,6,19,138,1008569.792
6728,7,19,138,1008569.792
5020,5,20,138,1008569.792
5935,6,20,138,1008569.792
4105,4,21,138,1008569.792
5081,5,21,138,1008569.792
5996,6,21,138,1008569.792
6668,7,18,139,1008569.792
4960,5,19,139,1008569.792
5875,6,19,139,1008569.792
6729,7,19,139,1008569.792
5021,5,20,139,1008569.792
5936,6,20,139,1008569.792
4106,4,21,139,1008569.792
5082,5,21,139,1008569.792
5997,6,21,139,1008569.792
6669,7,18,140,1008569.792
4961,5,19,140,1008569.792
5876,6,19,140,1008569.792
6730,7,19,140,1008569.792
5022,5,20,140,1008569.792
5937,6,20,140,1008569.792
4107,4,21,140,1008569.792
5083,5,21,140,1008569.792
5998,6,21,140,1008569.792
6670,7,18,141,1008569.792
4962,5,19,141,1008569.792
5877,6,19,141,1008569.792
6731,7,19,141,1008569.792
5023,5,20,141,1008569.792
5938,6,20,141,1008569.792
4108,4,21,141,1008569.792
5084,5,21,141,1008569.792
5999,6,21,141,1008569.792
6671,7,18,142,1008569.792
4963,5,19,142,1008569.792
5878,6,19,142,1008569.792
6732,7,19,142,1008569.792
5024,5,20,142,1008569.792
5939,6,20,142,1008569.792
4109,4,21,142,1008569.792
5085,5,21,142,1008569.792
6000,6,21,142,1008569.792
6672,7,18,143,1008569.792
4964,5,19,143,1008569.792
5879,6,19,143,1008569.792
6733,7,19,143,1008569.792
5025,5,20,143,1008569.792
5940,6,20,143,1008569.792
4110,4,21,143,1008569.792
5086,5,21,143,1008569.792
6001,6,21,143,1008569.792
6673,7,18,144,1008569.792
4965,5,19,144,1008569.792
5880,6,19,144,1008569.792
6734,7,19,144,1008569.792
5026,5,20,144,1008569.792
5941,6,20,144,1008569.792
4111,4,21,144,1008569.792
5087,5,21,144,1008569.792
6002,6,21,144,1008569.792
6674,7,18,145,1008569.792
4966,5,19,145,1008569.792
5881,6,19,145,1008569.792
6735,7,19,145,1008569.792
5027,5,20,145,1008569.792
5942,6,20,145,1008569.792
4112,4,21,145,1008569.792
5088,5,21,145,1008569.792
6003,6,21,145,1008569.792
6675,7,18,146,1008569.792
4967,5,19,146,1008569.792
5882,6,19,146,1008569.792
6736,7,19,146,1008569.792
5028,5,20,146,1008569.792
5943,6,20,146,1008569.792
4113,4,21,146,1008569.792
5089,5,21,146,1008569.792
6004,6,21,146,1008569.792
6676,7,18,147,1008569.792
4968,5,19,147,1008569.792
5883,6,19,147,1008569.792
6737,7,19,147,1008569.792
5029,5,20,147,1008569.792
5944,6,20,147,1008569.792
4114,4,21,147,1008569.792
5090,5,21,147,1008569.792
6005,6,21,147,1008569.792
6677,7,18,148,1008569.792
4969,5,19,148,1008569.792
5884,6,19,148,1008569.792
6738,7,19,148,1008569.792
5030,5,20,148,1008569.792
5945,6,20,148,1008569.792
4115,4,21,148,1008569.792
5091,5,21,148,1008569.792
6006,6,21,148,1008569.792
6678,7,18,149,1008569.792
4970,5,19,149,1008569.792
5885,6,19,149,1008569.792
6739,7,19,149,1008569.792
5031,5,20,149,1008569.792
5946,6,20,149,1008569.792
4116,4,21,149,1008569.792
5092,5,21,149,1008569.792
6007,6,21,149,1008569.792
6679,7,18,150,1008569.792
4971,5,19,150,1008569.792
5886,6,19,150,1008569.792
6740,7,19,150,1008569.792
5032,5,20,150,1008569.792
5947,6,20,150,1008569.792
4117,4,21,150,1008569.792
5093,5,21,150,1008569.792
6008,6,21,150,1008569.792
6680,7,18,151,1008569.792
4972,5,19,151,1008569.792
5887,6,19,151,1008569.792
6741,7,19,151,1008569.792
5033,5,20,151,1008569.792
5948,6,20,151,1008569.792
4118,4,21,151,1008569.792
5094,5,21,151,1008569.792
6009,6,21,151,1008569.792
6681,7,18,152,1008569.792
4973,5,19,152,1008569.792
5888,6,19,152,1008569.792
6742,7,19,152,1008569.792
5034,5,20,152,1008569.792
5949,6,20,152,1008569.792
4119,4,21,152,1008569.792
5095,5,21,152,1008569.792
6010,6,21,152,1008569.792
6682,7,18,153,1008569.792
4974,5,19,153,1008569.792
5889,6,19,153,1008569.792
6743,7,19,153,1008569.792
5035,5,20,153,1008569.792
5950,6,20,153,1008569.792
4120,4,21,153,1008569.792
5096,5,21,153,1008569.792
6011,6,21,153,1008569.792
6683,7,18,154,1008569.792
4975,5,19,154,1008569.792
5890,6,19,154,1008569.792
6744,7,19,154,1008569.792
5036,5,20,154,1008569.792
5951,6,20,154,1008569.792
4121,4,21,154,1008569.792
5097,5,21,154,1008569.792
6012,6,21,154,1008569.792
6684,7,18,155,1008569.792
4976,5,19,155,1008569.792
5891,6,19,155,1008569.792
6745,7,19,155,1008569.792
5037,5,20,155,1008569.792
5952,6,20,155,1008569.792
4122,4,21,155,1008569.792
5098,5,21,155,1008569.792
6013,6,21,155,1008569.792
6685,7,18,156,1008569.792
4977,5,19,156,1008569.792
5892,6,19,156,1008569.792
6746,7,19,156,1008569.792
5038,5,20,156,1008569.792
5953,6,20,156,1008569.792
4123,4,21,156,1008569.792
5099,5,21,156,1008569.792
6014,6,21,156,1008569.792
6686,7,18,157,1008569.792
4978,5,19,157,1008569.792
5893,6,19,157,1008569.792
6747,7,19,157,1008569.792
5039,5,20,157,1008569.792
5954,6,20,157,1008569.792
4124,4,21,157,1008569.792
5100,5,21,157,1008569.792
6015,6,21,157,1008569.792
6687,7,18,158,1008569.792
4979,5,19,158,1008569.792
5894,6,19,158,1008569.792
6748,7,19,158,1008569.792
5040,5,20,158,1008569.792
5955,6,20,158,1008569.792
4125,4,21,158,1008569.792
5101,5,21,158,1008569.792
6016,6,21,158,1008569.792
6688,7,18,159,1008569.792
4980,5,19,159,1008569.792
5895,6,19,159,1008569.792
6749,7,19,159,1008569.792
5041,5,20,159,1008569.792
5956,6,20,159,1008569.792
4126,4,21,159,1008569.792
5102,5,21,159,1008569.792
6017,6,21,159,1008569.792
6689,7,18,160,1008569.792
4981,5,19,160,1008569.792
5896,6,19,160,1008569.792
6750,7,19,160,1008569.792
5042,5,20,160,1008569.792
5957,6,20,160,1008569.792
4127,4,21,160,1008569.792
5103,5,21,160,1008569.792
6018,6,21,160,1008569.792
6690,7,18,161,1008569.792
4982,5,19,161,1008569.792
5897,6,19,161,1008569.792
6751,7,19,161,1008569.792
5043,5,20,161,1008569.792
5958,6,20,161,1008569.792
4128,4,21,161,1008569.792
5104,5,21,161,1008569.792
6019,6,21,161,1008569.792
6691,7,18,162,1008569.792
4983,5,19,162,1008569.792
5898,6,19,162,1008569.792
6752,7,19,162,1008569.792
5044,5,20,162,1008569.792
5959,6,20,162,1008569.792
4129,4,21,162,1008569.792
5105,5,21,162,1008569.792
6020,6,21,162,1008569.792
6692,7,18,163,1008569.792
4984,5,19,163,1008569.792
5899,6,19,163,1008569.792
6753,7,19,163,1008569.792
5045,5,20,163,1008569.792
5960,6,20,163,1008569.792
4130,4,21,163,1008569.792
5106,5,21,163,1008569.792
6021,6,21,163,1008569.792
6693,7,18,164,1008569.792
4985,5,19,164,1008569.792
5900,6,19,164,1008569.792
6754,7,19,164,1008569.792
5046,5,20,164,1008569.792
5961,6,20,164,1008569.792
4131,4,21,164,1008569.792
5107,5,21,164,1008569.792
6022,6,21,164,1008569.792
6694,7,18,165,1008569.792
4986,5,19,165,1008569.792
5901,6,19,165,1008569.792
6755,7,19,165,1008569.792
5047,5,20,165,1008569.792
5962,6,20,165,1008569.792
4132,4,21,165,1008569.792
5108,5,21,165,1008569.792
6023,6,21,165,1008569.792
6695,7,18,166,1008569.792
4987,5,19,166,1008569.792
5902,6,19,166,1008569.792
6756,7,19,166,1008569.792
5048,5,20,166,1008569.792
5963,6,20,166,1008569.792
4133,4,21,166,1008569.792
5109,5,21,166,1008569.792
6024,6,21,166,1008569.792
6696,7,18,167,1008569.792
4988,5,19,167,1008569.792
5903,6,19,167,1008569.792
6757,7,19,167,1008569.792
5049,5,20,167,1008569.792
5964,6,20,167,1008569.792
4134,4,21,167,1008569.792
5110,5,21,167,1008569.792
6025,6,21,167,1008569.792
6697,7,18,168,1008569.792
4989,5,19,168,1008569.792
5904,6,19,168,1008569.792
6758,7,19,168,1008569.792
5050,5,20,168,1008569.792
5965,6,20,168,1008569.792
4135,4,21,168,1008569.792
5111,5,21,168,1008569.792
6026,6,21,168,1008569.792
6698,7,18,169,1008569.792
4990,5,19,169,1008569.792
5905,6,19,169,1008569.792
6759,7,19,169,1008569.792
5051,5,20,169,1008569.792
5966,6,20,169,1008569.792
4136,4,21,169,1008569.792
5112,5,21,169,1008569.792
6027,6,21,169,1008569.792
6699,7,18,170,1008569.792
4991,5,19,170,1008569.792
5906,6,19,170,1008569.792
6760,7,19,170,1008569.792
5052,5,20,170,1008569.792
5967,6,20,170,1008569.792
4137,4,21,170,1008569.792
5113,5,21,170,1008569.792
6028,6,21,170,1008569.792
6700,7,18,171,1008569.792
4992,5,19,171,1008569.792
5907,6,19,171,1008569.792
6761,7,19,171,1008569.792
5053,5,20,171,1008569.792
5968,6,20,171,1008569.792
4138,4,21,171,1008569.792
5114,5,21,171,1008569.792
6029,6,21,171,1008569.792
6701,7,18,172,1008569.792
4993,5,19,172,1008569.792
5908,6,19,172,1008569.792
6762,7,19,172,1008569.792
5054,5,20,172,1008569.792
5969,6,20,172,1008569.792
4139,4,21,172,1008569.792
5115,5,21,172,1008569.792
6030,6,21,172,1008569.792
5429,6,12,120,1008521.273
5430,6,12,121,1008521.273
5431,6,12,122,1008521.273
5432,6,12,123,1008521.273
5433,6,12,124,1008521.273
5434,6,12,125,1008521.273
5435,6,12,126,1008521.273
5436,6,12,127,1008521.273
5437,6,12,128,1008521.273
5438,6,12,129,1008521.273
5439,6,12,130,1008521.273
5440,6,12,131,1008521.273
5441,6,12,132,1008521.273
5442,6,12,133,1008521.273
5443,6,12,134,1008521.273
5444,6,12,135,1008521.273
5445,6,12,136,1008521.273
5446,6,12,137,1008521.273
5447,6,12,138,1008521.273
5448,6,12,139,1008521.273
5449,6,12,140,1008521.273
5450,6,12,141,1008521.273
5451,6,12,142,1008521.273
5452,6,12,143,1008521.273
5453,6,12,144,1008521.273
5454,6,12,145,1008521.273
5455,6,12,146,1008521.273
5456,6,12,147,1008521.273
5457,6,12,148,1008521.273
5458,6,12,149,1008521.273
5459,6,12,150,1008521.273
5460,6,12,151,1008521.273
5461,6,12,152,1008521.273
5462,6,12,153,1008521.273
5463,6,12,154,1008521.273
5464,6,12,155,1008521.273
5465,6,12,156,1008521.273
5466,6,12,157,1008521.273
5467,6,12,158,1008521.273
5468,6,12,159,1008521.273
5469,6,12,160,1008521.273
5470,6,12,161,1008521.273
5471,6,12,162,1008521.273
5472,6,12,163,1008521.273
5473,6,12,164,1008521.273
5474,6,12,165,1008521.273
5475,6,12,166,1008521.273
5476,6,12,167,1008521.273
5477,6,12,168,1008521.273
5478,6,12,169,1008521.273
5479,6,12,170,1008521.273
5480,6,12,171,1008521.273
5481,6,12,172,1008521.273
1830,2,18,120,1008272.836
1891,2,19,120,1008272.836
1952,2,20,120,1008272.836
1831,2,18,121,1008272.836
1892,2,19,121,1008272.836
1953,2,20,121,1008272.836
1832,2,18,122,1008272.836
1893,2,19,122,1008272.836
1954,2,20,122,1008272.836
1833,2,18,123,1008272.836
1894,2,19,123,1008272.836
1955,2,20,123,1008272.836
1834,2,18,124,1008272.836
1895,2,19,124,1008272.836
1956,2,20,124,1008272.836
1835,2,18,125,1008272.836
1896,2,19,125,1008272.836
1957,2,20,125,1008272.836
1836,2,18,126,1008272.836
1897,2,19,126,1008272.836
1958,2,20,126,1008272.836
1837,2,18,127,1008272.836
1898,2,19,127,1008272.836
1959,2,20,127,1008272.836
1838,2,18,128,1008272.836
1899,2,19,128,1008272.836
1960,2,20,128,1008272.836
1839,2,18,129,1008272.836
1900,2,19,129,1008272.836
1961,2,20,129,1008272.836
1840,2,18,130,1008272.836
1901,2,19,130,1008272.836
1962,2,20,130,1008272.836
1841,2,18,131,1008272.836
1902,2,19,131,1008272.836
1963,2,20,131,1008272.836
1842,2,18,132,1008272.836
1903,2,19,132,1008272.836
1964,2,20,132,1008272.836
1843,2,18,133,1008272.836
1904,2,19,133,1008272.836
1965,2,20,133,1008272.836
1844,2,18,134,1008272.836
1905,2,19,134,1008272.836
1966,2,20,134,1008272.836
1845,2,18,135,1008272.836
1906,2,19,135,1008272.836
1967,2,20,135,1008272.836
1846,2,18,136,1008272.836
1907,2,19,136,1008272.836
1968,2,20,136,1008272.836
1847,2,18,137,1008272.836
1908,2,19,137,1008272.836
1969,2,20,137,1008272.836
1848,2,18,138,1008272.836
1909,2,19,138,1008272.836
1970,2,20,138,1008272.836
1849,2,18,139,1008272.836
1910,2,19,139,1008272.836
1971,2,20,139,1008272.836
1850,2,18,140,1008272.836
1911,2,19,140,1008272.836
1972,2,20,140,1008272.836
1851,2,18,141,1008272.836
1912,2,19,141,1008272.836
1973,2,20,141,1008272.836
1852,2,18,142,1008272.836
1913,2,19,142,1008272.836
1974,2,20,142,1008272.836
1853,2,18,143,1008272.836
1914,2,19,143,1008272.836
1975,2,20,143,1008272.836
1854,2,18,144,1008272.836
1915,2,19,144,1008272.836
1976,2,20,144,1008272.836
1855,2,18,145,1008272.836
1916,2,19,145,1008272.836
1977,2,20,145,1008272.836
1856,2,18,146,1008272.836
1917,2,19,146,1008272.836
1978,2,20,146,1008272.836
1857,2,18,147,1008272.836
1918,2,19,147,1008272.836
1979,2,20,147,1008272.836
1858,2,18,148,1008272.836
1919,2,19,148,1008272.836
1980,2,20,148,1008272.836
1859,2,18,149,1008272.836
1920,2,19,149,1008272.836
1981,2,20,149,1008272.836
1860,2,18,150,1008272.836
1921,2,19,150,1008272.836
1982,2,20,150,1008272.836
1861,2,18,151,1008272.836
1922,2,19,151,1008272.836
1983,2,20,151,1008272.836
1862,2,18,152,1008272.836
1923,2,19,152,1008272.836
1984,2,20,152,1008272.836
1863,2,18,153,1008272.836
1924,2,19,153,1008272.836
1985,2,20,153,1008272.836
1864,2,18,154,1008272.836
1925,2,19,154,1008272.836
1986,2,20,154,1008272.836
1865,2,18,155,1008272.836
1926,2,19,155,1008272.836
1987,2,20,155,1008272.836
1866,2,18,156,1008272.836
1927,2,19,156,1008272.836
1988,2,20,156,1008272.836
1867,2,18,157,1008272.836
1928,2,19,157,1008272.836
1989,2,20,157,1008272.836
1868,2,18,158,1008272.836
1929,2,19,158,1008272.836
1990,2,20,158,1008272.836
1869,2,18,159,1008272.836
1930,2,19,159,1008272.836
1991,2,20,159,1008272.836
1870,2,18,160,1008272.836
1931,2,19,160,1008272.836
1992,2,20,160,1008272.836
1871,2,18,161,1008272.836
1932,2,19,161,1008272.836
1993,2,20,161,1008272.836
1872,2,18,162,1008272.836
1933,2,19,162,1008272.836
1994,2,20,162,1008272.836
1873,2,18,163,1008272.836
1934,2,19,163,1008272.836
1995,2,20,163,1008272.836
1874,2,18,164,1008272.836
1935,2,19,164,1008272.836
1996,2,20,164,1008272.836
1875,2,18,165,1008272.836
1936,2,19,165,1008272.836
1997,2,20,165,1008272.836
1876,2,18,166,1008272.836
1937,2,19,166,1008272.836
1998,2,20,166,1008272.836
1877,2,18,167,1008272.836
1938,2,19,167,1008272.836
1999,2,20,167,1008272.836
1878,2,18,168,1008272.836
1939,2,19,168,1008272.836
2000,2,20,168,1008272.836
1879,2,18,169,1008272.836
1940,2,19,169,1008272.836
2001,2,20,169,1008272.836
1880,2,18,170,1008272.836
1941,2,19,170,1008272.836
2002,2,20,170,1008272.836
1881,2,18,171,1008272.836
1942,2,19,171,1008272.836
2003,2,20,171,1008272.836
1882,2,18,172,1008272.836
1943,2,19,172,1008272.836
2004,2,20,172,1008272.836
2867,3,18,120,1006986.761
3904,4,18,120,1006986.761
2928,3,19,120,1006986.761
3965,4,19,120,1006986.761
2989,3,20,120,1006986.761
4026,4,20,120,1006986.761
2013,2,21,120,1006986.761
3050,3,21,120,1006986.761
2868,3,18,121,1006986.761
3905,4,18,121,1006986.761
2929,3,19,121,1006986.761
3966,4,19,121,1006986.761
2990,3,20,121,1006986.761
4027,4,20,121,1006986.761
2014,2,21,121,1006986.761
3051,3,21,121,1006986.761
2869,3,18,122,1006986.761
3906,4,18,122,1006986.761
2930,3,19,122,1006986.761
3967,4,19,122,1006986.761
2991,3,20,122,1006986.761
4028,4,20,122,1006986.761
2015,2,21,122,1006986.761
3052,3,21,122,1006986.761
2870,3,18,123,1006986.761
3907,4,18,123,1006986.761
2931,3,19,123,1006986.761
3968,4,19,123,1006986.761
2992,3,20,123,1006986.761
4029,4,20,123,1006986.761
2016,2,21,123,1006986.761
3053,3,21,123,1006986.761
2871,3,18,124,1006986.761
3908,4,18,124,1006986.761
2932,3,19,124,1006986.761
3969,4,19,124,1006986.761
2993,3,20,124,1006986.761
4030,4,20,124,1006986.761
2017,2,21,124,1006986.761
3054,3,21,124,1006986.761
2872,3,18,125,1006986.761
3909,4,18,125,1006986.761
2933,3,19,125,1006986.761
3970,4,19,125,1006986.761
2994,3,20,125,1006986.761
4031,4,20,125,1006986.761
2018,2,21,125,1006986.761
3055,3,21,125,1006986.761
2873,3,18,126,1006986.761
3910,4,18,126,1006986.761
2934,3,19,126,1006986.761
3971,4,19,126,1006986.761
2995,3,20,126,1006986.761
4032,4,20,126,1006986.761
2019,2,21,126,1006986.761
3056,3,21,126,1006986.761
2874,3,18,127,1006986.761
3911,4,18,127,1006986.761
2935,3,19,127,1006986.761
3972,4,19,127,1006986.761
2996,3,20,127,1006986.761
4033,4,20,127,1006986.761
2020,2,21,127,1006986.761
3057,3,21,127,1006986.761
2875,3,18,128,1006986.761
3912,4,18,128,1006986.761
2936,3,19,128,1006986.761
3973,4,19,128,1006986.761
2997,3,20,128,1006986.761
4034,4,20,128,1006986.761
2021,2,21,128,1006986.761
3058,3,21,128,1006986.761
2876,3,18,129,1006986.761
3913,4,18,129,1006986.761
2937,3,19,129,1006986.761
3974,4,19,129,1006986.761
2998,3,20,129,1006986.761
4035,4,20,129,1006986.761
2022,2,21,129,1006986.761
3059,3,21,129,1006986.761
2877,3,18,130,1006986.761
3914,4,18,130,1006986.761
2938,3,19,130,1006986.761
3975,4,19,130,1006986.761
2999,3,20,130,1006986.761
4036,4,20,130,1006986.761
2023,2,21,130,1006986.761
3060,3,21,130,1006986.761
2878,3,18,131,1006986.761
3915,4,18,131,1006986.761
2939,3,19,131,1006986.761
3976,4,19,131,1006986.761
3000,3,20,131,1006986.761
4037,4,20,131,1006986.761
2024,2,21,131,1006986.761
3061,3,21,131,1006986.761
2879,3,18,132,1006986.761
3916,4,18,132,1006986.761
2940,3,19,132,1006986.761
3977,4,19,132,1006986.761
3001,3,20,132,1006986.761
4038,4,20,132,1006986.761
2025,2,21,132,1006986.761
3062,3,21,132,1006986.761
2880,3,18,133,1006986.761
3917,4,18,133,1006986.761
2941,3,19,133,1006986.761
3978,4,19,133,1006986.761
3002,3,20,133,1006986.761
4039,4,20,133,1006986.761
2026,2,21,133,1006986.761
3063,3,21,133,1006986.761
2881,3,18,134,1006986.761
3918,4,18,134,1006986.761
2942,3,19,134,1006986.761
3979,4,19,134,1006986.761
3003,3,20,134,1006986.761
4040,4,20,134,1006986.761
2027,2,21,134,1006986.761
3064,3,21,134,1006986.761
2882,3,18,135,1006986.761
3919,4,18,135,1006986.761
2943,3,19,135,1006986.761
3980,4,19,135,1006986.761
3004,3,20,135,1006986.761
4041,4,20,135,1006986.761
2028,2,21,135,1006986.761
3065,3,21,135,1006986.761
2883,3,18,136,1006986.761
3920,4,18,136,1006986.761
2944,3,19,136,1006986.761
3981,4,19,136,1006986.761
3005,3,20,136,1006986.761
4042,4,20,136,1006986.761
2029,2,21,136,1006986.761
3066,3,21,136,1006986.761
2884,3,18,137,1006986.761
3921,4,18,137,1006986.761
2945,3,19,137,1006986.761
3982,4,19,137,1006986.761
3006,3,20,137,1006986.761
4043,4,20,137,1006986.761
2030,2,21,137,1006986.761
3067,3,21,137,1006986.761
2885,3,18,138,1006986.761
3922,4,18,138,1006986.761
2946,3,19,138,1006986.761
3983,4,19,138,1006986.761
3007,3,20,138,1006986.761
4044,4,20,138,1006986.761
2031,2,21,138,1006986.761
3068,3,21,138,1006986.761
2886,3,18,139,1006986.761
3923,4,18,139,1006986.761
2947,3,19,139,1006986.761
3984,4,19,139,1006986.761
3008,3,20,139,1006986.761
4045,4,20,139,1006986.761
2032,2,21,139,1006986.761
3069,3,21,139,1006986.761
2887,3,18,140,1006986.761
3924,4,18,140,1006986.761
2948,3,19,140,1006986.761
3985,4,19,140,1006986.761
3009,3,20,140,1006986.761
4046,4,20,140,1006986.761
2033,2,21,140,1006986.761
3070,3,21,140,1006986.761
2888,3,18,141,1006986.761
3925,4,18,141,1006986.761
2949,3,19,141,1006986.761
3986,4,19,141,1006986.761
3010,3,20,141,1006986.761
4047,4,20,141,1006986.761
2034,2,21,141,1006986.761
3071,3,21,141,1006986.761
2889,3,18,142,1006986.761
3926,4,18,142,1006986.761
2950,3,19,142,1006986.761
3987,4,19,142,1006986.761
3011,3,20,142,1006986.761
4048,4,20,142,1006986.761
2035,2,21,142,1006986.761
3072,3,21,142,1006986.761
2890,3,18,143,1006986.761
3927,4,18,143,1006986.761
2951,3,19,143,1006986.761
3988,4,19,143,1006986.761
3012,3,20,143,1006986.761
4049,4,20,143,1006986.761
2036,2,21,143,1006986.761
3073,3,21,143,1006986.761
2891,3,18,144,1006986.761
3928,4,18,144,1006986.761
2952,3,19,144,1006986.761
3989,4,19,144,1006986.761
3013,3,20,144,1006986.761
4050,4,20,144,1006986.761
2037,2,21,144,1006986.761
3074,3,21,144,1006986.761
2892,3,18,145,1006986.761
3929,4,18,145,1006986.761
2953,3,19,145,1006986.761
3990,4,19,145,1006986.761
3014,3,20,145,1006986.761
4051,4,20,145,1006986.761
2038,2,21,145,1006986.761
3075,3,21,145,1006986.761
2893,3,18,146,1006986.761
3930,4,18,146,1006986.761
2954,3,19,146,1006986.761
3991,4,19,146,1006986.761
3015,3,20,146,1006986.761
4052,4,20,146,1006986.761
2039,2,21,146,1006986.761
3076,3,21,146,1006986.761
2894,3,18,147,1006986.761
