shortMA,mediumMA,longMA,netAsset
6,10,127,6336718.851850079
7,10,127,6238970.132090077
8,10,127,5836403.11050009
1,11,127,4615077.843815086
2,11,127,7521588.075415103
3,11,127,9914996.632225096
4,11,127,9763573.19319011
5,11,127,8447799.509110074
6,11,127,8454907.206285087
7,11,127,8741647.504085092
8,11,127,4906364.463895065
1,12,127,7342999.171020116
2,12,127,8953272.876050124
3,12,127,11950249.04250011
4,12,127,8989391.793915084
5,12,127,9020248.125860106
6,12,127,10154129.989040092
7,12,127,8526805.149295093
8,12,127,6558809.800950088
1,13,127,8087827.2214101255
2,13,127,10090798.361680117
3,13,127,12829228.855775109
4,13,127,9164881.279780073
5,13,127,9903496.865955079
6,13,127,9277470.08272009
7,13,127,7307365.485850093
8,13,127,5821120.64355507
1,14,127,8770790.225910136
2,14,127,10957318.748555146
3,14,127,10500664.812520096
4,14,127,7926866.574260076
5,14,127,7277450.080140071
6,14,127,9286559.465300078
7,14,127,6664453.929490068
8,14,127,5857341.602435073
1,15,127,10986122.416935157
2,15,127,10469164.417620119
3,15,127,8739364.161150085
4,15,127,7829523.978735073
5,15,127,8498305.10204008
6,15,127,8894999.523395082
7,15,127,7313460.004465067
8,15,127,6250944.07341506
1,16,127,11112244.100255148
2,16,127,9524936.886715122
3,16,127,11138055.175000107
4,16,127,8899562.915150084
5,16,127,7969431.065290076
6,16,127,7887638.10063007
7,16,127,6577218.933155056
8,16,127,5360341.803735051
1,17,127,11983129.952525144
2,17,127,10514751.567640118
3,17,127,11108079.620665101
4,17,127,8065209.809065078
5,17,127,6971824.607565068
6,17,127,6647596.8279700605
7,17,127,6031450.14857506
8,17,127,5792396.99158506
1,18,127,10255351.479970116
2,18,127,10058872.242245099
3,18,127,10560891.820145112
4,18,127,6349080.33563007
5,18,127,7421490.961800072
6,18,127,7013088.547175062
7,18,127,6464925.8818350565
8,18,127,5632131.979330055
1,19,127,10758027.386395134
2,19,127,10658162.469680099
3,19,127,10164807.926450094
4,19,127,7286403.454410066
5,19,127,8008084.8705050815
6,19,127,6854780.769910051
7,19,127,6862805.996945054
8,19,127,6781221.543525067
1,20,127,9789104.337070117
2,20,127,11042459.0040001
3,20,127,9331933.496610088
4,20,127,7015030.4106150605
5,20,127,8443077.90731508
6,20,127,6155019.56583506
7,20,127,6676355.48587005
8,20,127,6672166.360370053
1,21,127,8538520.44609011
2,21,127,9695780.599110091
3,21,127,8656052.416770086
4,21,127,6938395.603205069
5,21,127,7854620.368865063
6,21,127,6106392.550395054
7,21,127,7192497.511370047
8,21,127,6793712.128845048
1,5,128,2857136.596660076
2,5,128,6013488.709205112
3,5,128,7201991.276020134
4,5,128,9880024.19622517
5,5,128,1000000.0
6,5,128,753887.353770027
7,5,128,1207739.1901700315
8,5,128,1134229.7573000235
1,6,128,4657287.091755106
2,6,128,6851310.067895121
3,6,128,8527216.759010142
4,6,128,6943759.478575131
5,6,128,7192076.216980156
6,6,128,1000000.0
7,6,128,1742573.6631150402
8,6,128,937808.6160000225
1,7,128,4339843.218195087
2,7,128,6426727.515635104
3,7,128,8075726.058900119
4,7,128,6118069.928240085
5,7,128,5003481.544530082
6,7,128,3206003.6610500836
7,7,128,1000000.0
8,7,128,861825.1098150293
1,8,128,3888781.017635079
2,8,128,6712891.634770106
3,8,128,8362802.489825112
4,8,128,7304513.3214701
5,8,128,5650876.672850087
6,8,128,6675083.280250091
7,8,128,6640740.739035124
8,8,128,1000000.0
1,9,128,3678675.690420082
2,9,128,6814083.758350101
3,9,128,7879972.988460098
4,9,128,8415624.161285091
5,9,128,5883681.56808508
6,9,128,5805555.996070079
7,9,128,6260216.115450073
8,9,128,5128881.155220093
1,10,128,4526718.500690084
2,10,128,7380232.669140105
3,10,128,8046227.281160094
4,10,128,8782517.090595087
5,10,128,6697337.786100082
6,10,128,6235738.166445076
7,10,128,6138600.577685074
8,10,128,5743479.155750088
1,11,128,4487319.998900079
2,11,128,7313286.271200108
3,11,128,9757186.6160851
4,11,128,9607689.927485095
5,11,128,8313701.542475079
6,11,128,8319932.522560094
7,11,128,8601967.631445086
8,11,128,4828109.500795065
1,12,128,7139677.422085113
2,12,128,8810527.171870103
3,12,128,11760723.449500103
4,12,128,8845903.30632509
5,12,128,8875334.647845091
6,12,128,9992653.809215095
7,12,128,8390382.761390079
8,12,128,6454619.64856509
1,13,128,7865699.692455137
2,13,128,9929867.357400106
3,13,128,12623770.941835117
4,13,128,9018412.932915073
5,13,128,9745169.290565085
6,13,128,9129799.602170084
7,13,128,7190341.462110086
8,13,128,5896384.091795077
1,14,128,8528333.447760118
2,14,128,10782520.777965117
3,14,128,10332631.367615094
4,14,128,7798936.43922506
5,14,128,7162780.415670065
6,14,128,9137570.401275087
7,14,128,6559015.846960064
8,14,128,5763688.986680069
1,15,128,10682663.798165156
2,15,128,10301494.030670123
3,15,128,8600129.146655075
4,15,128,7705038.470575078
5,15,128,8363787.48194506
6,15,128,8753995.449835064
7,15,128,7195955.449475062
8,15,128,6152128.0274450565
1,16,128,10935681.662460152
2,16,128,9373275.722545084
3,16,128,10961052.758605095
4,16,128,8757110.122705093
5,16,128,7842448.5410400685
6,16,128,7760838.9777350705
7,16,128,6471501.010650061
8,16,128,5275275.180250053
1,17,128,11792173.487740135
2,17,128,10347616.070280112
3,17,128,10931348.3353501
4,17,128,7936423.129145072
5,17,128,6861545.164440057
6,17,128,6542495.658865065
7,17,128,5935500.368545055
8,17,128,5745986.234420053
1,18,128,10090985.237875117
2,18,128,9898637.734510109
3,18,128,10393966.316070095
4,18,128,6247139.857940067
5,18,128,7303424.247305065
6,18,128,6900879.066765057
7,18,128,6361520.158670045
8,18,128,5421650.937880059
1,19,128,10671819.993185094
2,19,128,10487648.796010107
3,19,128,10002802.670570103
4,19,128,7169926.453645064
5,19,128,7879299.994980078
6,19,128,6746321.379420048
7,19,128,6607057.499625055
8,19,128,6529329.467970067
1,20,128,9710597.15012513
2,20,128,10865963.70966509
3,20,128,9182556.251235075
4,20,128,6903031.656530071
5,20,128,8309333.414775064
6,20,128,6057830.163590059
7,20,128,6427460.689625052
8,20,128,6423452.320810055
1,21,128,8470969.393180104
2,21,128,9541405.31732009
3,21,128,8517606.96337508
4,21,128,6828411.917055068
5,21,128,7728636.559565071
6,21,128,5830819.98701505
7,21,128,6925080.3824650515
8,21,128,6730038.619020045
1,5,129,2830285.216150076
2,5,129,5957016.59372511
3,5,129,7134245.970030134
4,5,129,9957875.84442519
5,5,129,1000000.0
6,5,129,774346.8617200291
7,5,129,1240479.5457500305
8,5,129,1166056.4047500247
1,6,129,4613470.928110107
2,6,129,6786941.670605122
3,6,129,8447091.005220147
4,6,129,6878463.911330133
5,6,129,7124450.497140154
6,6,129,1000000.0
7,6,129,1793737.7914350443
8,6,129,954940.0173700227
1,7,129,4299074.891410085
2,7,129,6366393.183305106
3,7,129,7999743.516385116
4,7,129,6060660.471935088
5,7,129,4956543.425650082
6,7,129,3176004.3898850847
7,7,129,1000000.0
8,7,129,861825.1098150293
1,8,129,3852263.7140600807
2,8,129,6649915.301345104
3,8,129,8284301.086150107
4,8,129,7235882.050465102
5,8,129,5597901.569805085
6,8,129,6680550.941770099
7,8,129,6765108.700655141
8,8,129,1000000.0
1,9,129,3644134.1646350804
2,9,129,6750122.072305102
3,9,129,7805937.173080099
4,9,129,8336554.36957009
5,9,129,5828368.955935081
6,9,129,5810855.351860085
7,9,129,6376427.143705082
8,9,129,5228032.495735088
1,10,129,4484334.861880086
2,10,129,7310942.489105106
3,10,129,7970724.000060093
4,10,129,8700109.039660092
5,10,129,6634409.384690084
6,10,129,6242011.529405075
7,10,129,6250345.924620077
8,10,129,5850413.724705081
1,11,129,4445204.007485077
2,11,129,7244712.944505108
3,11,129,9665604.5488001
4,11,129,9517394.224815102
5,11,129,8321252.671370096
6,11,129,8472120.866775086
7,11,129,8752205.53975509
8,11,129,4917513.3651800705
1,12,129,7072660.138915109
2,12,129,8727766.810815105
3,12,129,11650308.341465099
4,12,129,8855580.48179509
5,12,129,8883553.306285076
6,12,129,10175175.157345107
7,12,129,8546906.714660091
8,12,129,6572716.994555077
1,13,129,7791979.330610133
2,13,129,9836540.9054251
3,13,129,12505216.625310116
4,13,129,9029288.618175076
5,13,129,9754297.865145091
6,13,129,9298113.469905099
7,13,129,7322508.283875091
8,13,129,5969256.2737900745
1,14,129,8448182.61732012
2,14,129,10681366.510080118
3,14,129,10235482.536960091
4,14,129,7807119.115900082
5,14,129,7170330.425130059
6,14,129,9306642.77311007
7,14,129,6679261.880065073
8,14,129,5834499.988535055
1,15,129,10582389.510240156
2,15,129,10312156.912680103
3,15,129,8610092.731465079
4,15,129,7712731.059300075
5,15,129,8371219.736310076
6,15,129,8763120.285200067
7,15,129,7328684.220125062
8,15,129,6331482.220800062
1,16,129,10833088.626545152
2,16,129,9380888.708510105
3,16,129,10971521.395885104
4,16,129,8765513.707560088
5,16,129,7848032.258050075
6,16,129,7768211.768275058
7,16,129,6702811.543215058
8,16,129,5429232.903420058
1,17,129,11681341.622650137
2,17,129,10356772.470150094
3,17,129,10941210.8449401
4,17,129,7944098.273350069
5,17,129,6869917.155755063
6,17,129,6546973.631445062
7,17,129,6045727.538320057
8,17,129,5912998.0583750615
1,18,129,9996176.844725117
2,18,129,9908061.669615088
3,18,129,10403261.321475102
4,18,129,6253907.75774007
5,18,129,7312244.760980078
6,18,129,6907944.908055058
7,18,129,6588204.769710062
8,18,129,5580528.043030054
1,19,129,10571577.712265098
2,19,129,10500587.237280102
3,19,129,10011536.68974009
4,19,129,7176968.584950063
5,19,129,7888266.075735074
6,19,129,6752135.281280057
7,19,129,6840173.59162006
8,19,129,6716355.592540065
1,20,129,9619331.656025123
2,20,129,10876950.7518751
3,20,129,9193594.749355085
4,20,129,6910010.280720072
5,20,129,8315740.9007000765
6,20,129,6063811.471395048
7,20,129,6649859.556695061
8,20,129,6609600.276165054
1,21,129,8391362.123585109
2,21,129,9551294.312440094
3,21,129,8437464.708350088
4,21,129,6834543.445200059
5,21,129,7735292.315725062
6,21,129,5837253.85549005
7,21,129,7052944.076365051
8,21,129,6969743.24370005
1,5,130,2770209.471790074
2,5,130,5830502.843765104
3,5,130,6982834.292035129
4,5,130,9746626.929325167
5,5,130,1000000.0
6,5,130,774654.8319150305
7,5,130,1255168.2602050318
8,5,130,1176634.7299450254
1,6,130,4513796.987455105
2,6,130,6642614.961430129
3,6,130,8267912.840990151
4,6,130,6732298.171695118
5,6,130,6972951.36000013
6,6,130,1000000.0
7,6,130,1793737.7914350443
8,6,130,954940.0173700227
1,7,130,4208557.586825084
2,7,130,6231947.972825101
3,7,130,7830842.010175111
4,7,130,5932043.100630079
5,7,130,4799524.409225093
6,7,130,3115667.2842300744
7,7,130,1000000.0
8,7,130,861825.1098150293
1,8,130,3770867.5468950835
2,8,130,6509023.520805108
3,8,130,8107100.971390097
4,8,130,7083143.922095111
5,8,130,5438672.441655072
6,8,130,6552531.230895097
7,8,130,6634409.422950119
8,8,130,1000000.0
1,9,130,3565558.1932350863
2,9,130,6627822.026815104
3,9,130,7639533.6206001155
4,9,130,8099725.2630351
5,9,130,5664344.426910079
6,9,130,5692456.593740073
7,9,130,6253929.923655078
8,9,130,5127527.6179450825
1,10,130,4388767.778400089
2,10,130,7178908.622840116
3,10,130,7744461.716635104
4,10,130,8452683.0385301
5,10,130,6498850.442900088
6,10,130,6114965.612275082
7,10,130,6131118.866790064
8,10,130,5737777.829610074
1,11,130,4366990.921955082
2,11,130,7114809.071245096
3,11,130,9392322.251715103
4,11,130,9238396.437005093
5,11,130,8152495.978180085
6,11,130,8309414.485705094
7,11,130,8583288.278415108
8,11,130,4824025.504950069
1,12,130,6945717.69619011
2,12,130,8480594.289195104
3,12,130,11317682.258720085
4,12,130,8594058.359360073
5,12,130,8704685.283425085
6,12,130,9980408.920675099
7,12,130,8382073.807825091
8,12,130,6446133.795275085
1,13,130,7651867.0875251135
2,13,130,9557171.164720124
3,13,130,12139278.91748512
4,13,130,8762504.130285075
5,13,130,9556833.334920073
6,13,130,9119921.749005092
7,13,130,7182030.626620098
8,13,130,5852915.502620069
1,14,130,8268475.35872012
2,14,130,10379602.696120104
3,14,130,9932888.107405094
4,14,130,7576356.323340078
5,14,130,7023942.9453300685
6,14,130,9129329.151535075
7,14,130,6550177.471400082
8,14,130,5716850.093745065
1,15,130,10358330.744520148
2,15,130,9986589.395335121
3,15,130,8328256.3036000775
4,15,130,7485791.338130084
5,15,130,8203233.599955077
6,15,130,8585214.953125065
7,15,130,7180421.040095069
8,15,130,6204048.928340055
1,16,130,10604492.386135137
2,16,130,9077041.122215088
3,16,130,10612427.456690101
4,16,130,8481774.096610088
5,16,130,7689469.779100087
6,16,130,7602329.174590066
7,16,130,6566352.223035069
8,16,130,5307404.008495053
1,17,130,11433339.445990123
2,17,130,10019976.903620118
3,17,130,10584504.244755087
4,17,130,7685392.791865061
5,17,130,6707221.421065063
6,17,130,6394372.955785068
7,17,130,5909144.627695056
8,17,130,5780296.518380064
1,18,130,9785244.291495107
2,18,130,9583080.871460102
3,18,130,10062919.5874151
4,18,130,6049442.097240061
5,18,130,7139208.19278007
6,18,130,6747470.993430058
7,18,130,6438574.388415054
8,18,130,5454663.0595050575
1,19,130,10345991.265335128
2,19,130,10156385.719920099
3,19,130,9684372.961445095
4,19,130,6942452.801920062
5,19,130,7631327.609220085
6,19,130,6594210.19013006
7,19,130,6685739.9502300555
8,19,130,6566631.4234500555
1,20,130,9305253.70697011
2,20,130,10521890.1474001
3,20,130,8893666.553275077
4,20,130,6684526.358225067
5,20,130,8046321.499380085
6,20,130,5920807.063080051
7,20,130,6493002.857915064
8,20,130,6455628.989175052
1,21,130,8116259.332065112
2,21,130,9239428.139920104
3,21,130,8164216.894085089
4,21,130,6612823.615725073
5,21,130,7485556.544070066
6,21,130,5693574.918955049
7,21,130,6821971.404150054
8,21,130,6743001.15660505
1,5,131,2707262.8687800756
2,5,131,5830502.843765104
3,5,131,7031219.403755141
4,5,131,9746626.929325167
5,5,131,1000000.0
6,5,131,788376.9764000308
7,5,131,1277161.0249750307
8,5,131,1195356.820090026
1,6,131,4411166.328130107
2,6,131,6491578.980915128
3,6,131,8267912.840990151
4,6,131,6579271.656635118
5,6,131,6814444.136020131
6,6,131,1000000.0
7,6,131,1822024.8163500468
8,6,131,969917.4475650233
1,7,131,4112927.0466450835
2,7,131,6090236.9062651
3,7,131,7652772.154915111
4,7,131,5797204.401645083
5,7,131,4690477.518565094
6,7,131,3044900.431575074
7,7,131,1000000.0
8,7,131,875994.7450300292
1,8,131,3685135.6108300835
2,8,131,6361005.673785109
3,8,131,7922766.239900098
4,8,131,6922122.78431011
5,8,131,5315094.547760071
6,8,131,6403515.559335099
7,8,131,6483659.50056012
8,8,131,1000000.0
1,9,131,3484440.529235086
2,9,131,6477119.426815105
3,9,131,7465818.436190116
4,9,131,7915601.222315102
5,9,131,5535544.996950078
6,9,131,5601873.57610508
7,9,131,6154740.373805084
8,9,131,5050936.295670091
1,10,131,4288986.2416650895
2,10,131,7015672.982570117
3,10,131,7568457.015655106
4,10,131,8260486.980460099
5,10,131,6395371.676945088
6,10,131,6018372.293440081
7,10,131,6040415.621795062
8,10,131,5652652.344455075
1,11,131,4267788.713745081
2,11,131,6953107.563835097
3,11,131,9243538.41476511
4,11,131,9101030.657860084
5,11,131,8030750.692030086
6,11,131,8185462.0009951005
7,11,131,8455528.765810108
8,11,131,4751528.295355064
1,12,131,6842982.585955118
2,12,131,8354425.5612451015
3,12,131,11149401.95604509
4,12,131,8467263.605220081
5,12,131,8575098.073230078
6,12,131,9831239.515095087
7,12,131,8258004.075660096
8,12,131,6350824.488415092
1,13,131,7538446.529735113
2,13,131,9414795.646325132
3,13,131,11958854.257910116
4,13,131,8632430.414345082
5,13,131,9414955.935320089
6,13,131,8984866.612985095
7,13,131,7076140.295005091
8,13,131,5766174.988080078
1,14,131,8137793.649880126
2,14,131,10224532.842180114
3,14,131,9785990.181505091
4,14,131,7464285.804295072
5,14,131,6919206.355640068
6,14,131,8993871.144015083
7,14,131,6452574.231110083
8,14,131,5632479.386625065
1,15,131,10194260.870695148
2,15,131,9828450.468795115
3,15,131,8196756.619390076
4,15,131,7374757.720690085
5,15,131,8080812.521095083
6,15,131,8458006.326990066
7,15,131,7073231.774365071
8,15,131,6111481.304790058
1,16,131,10363368.226135137
2,16,131,8870659.880795088
3,16,131,10371137.9640801
4,16,131,8288987.987440091
5,16,131,7575926.459235072
6,16,131,7490203.430930074
7,16,131,6468280.288815069
8,16,131,5222641.458765058
1,17,131,11173380.381670123
2,17,131,9792164.533040121
3,17,131,10343852.125635087
4,17,131,7510686.203305062
5,17,131,6554701.345375063
6,17,131,6293032.03793007
7,17,131,5815701.172240058
8,17,131,5688718.6989850635
1,18,131,9562789.703205109
2,18,131,9365157.993920103
3,18,131,9834233.822905099
4,18,131,5911933.27644006
5,18,131,6976916.634270069
6,18,131,6594124.846200058
7,18,131,6292238.1665550545
8,18,131,5330709.338505058
1,19,131,10110767.616335131
2,19,131,9925457.761230098
3,19,131,9464278.577555096
4,19,131,6784574.943940063
5,19,131,7457919.133080083
6,19,131,6444333.66167006
7,19,131,6533809.925640056
8,19,131,6417296.907150055
1,20,131,9093750.703700114
2,20,131,10282724.838750103
3,20,131,8691462.991945075
4,20,131,6532596.333635068
5,20,131,7863424.883250086
6,20,131,5786177.809950052
7,20,131,6345368.523635063
8,20,131,6308774.407095051
1,21,131,7931806.590355111
2,21,131,9029341.259290105
3,21,131,7978676.730725087
4,21,131,6462475.046385074
5,21,131,7315310.978430067
6,21,131,5564185.43789505
7,21,131,6666925.791450054
8,21,131,6743001.15660505
1,5,132,2707262.8687800756
2,5,132,5830502.843765104
3,5,132,7031219.403755141
4,5,132,9746626.929325167
5,5,132,1000000.0
6,5,132,819751.5517850311
7,5,132,1327332.4751800313
8,5,132,1242605.6735500277
1,6,132,4411166.328130107
2,6,132,6491578.980915128
3,6,132,8267912.840990151
4,6,132,6579271.656635118
5,6,132,6814444.136020131
6,6,132,1000000.0
7,6,132,1893306.7476200447
8,6,132,1007893.0204650235
1,7,132,4112927.0466450835
2,7,132,6090236.9062651
3,7,132,7652772.154915111
4,7,132,5797204.401645083
5,7,132,4690477.518565094
6,7,132,3044900.431575074
7,7,132,1000000.0
8,7,132,875994.7450300292
1,8,132,3685135.6108300835
2,8,132,6361005.673785109
3,8,132,7922766.239900098
4,8,132,6922122.78431011
5,8,132,5315094.547760071
6,8,132,6403515.559335099
7,8,132,6739414.565210114
8,8,132,1000000.0
1,9,132,3484440.529235086
2,9,132,6477119.426815105
3,9,132,7465818.436190116
4,9,132,7915601.222315102
5,9,132,5535544.996950078
6,9,132,5601873.57610508
7,9,132,6396914.49176509
8,9,132,5254965.022535091
1,10,132,4288986.2416650895
2,10,132,7015672.982570117
3,10,132,7568457.015655106
4,10,132,8260486.980460099
5,10,132,6395371.676945088
6,10,132,6254805.8089150805
7,10,132,6278722.2855000645
8,10,132,5881598.294525078
1,11,132,4267788.713745081
2,11,132,6953107.563835097
3,11,132,9243538.41476511
4,11,132,9101030.657860084
5,11,132,8030750.692030086
6,11,132,8508055.136495087
7,11,132,8788308.089165108
8,11,132,4943839.740335066
1,12,132,6842982.585955118
2,12,132,8354425.5612451015
3,12,132,11149401.95604509
4,12,132,8467263.605220081
5,12,132,8913175.5670801
6,12,132,10219112.892705105
